NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_INEXISTENTE;IN_LIXO_QUEIMA;IN_TRATAMENTO_LIXO_SEPARACAO;QT_MAT_BAS;QT_DOC_BAS;COORDENADAS_LAT;COORDENADAS_LON
Chapecó;4204202;CEIM SA PE TY KO SI;42147832;2;2;1;0;0;0;0;0;1;0;0;1;59;5;-27.2068572;-52.5623419
Palhoça;4211900;CEI VO LAURA;42147840;1;0;1;0;0;0;0;1;0;0;0;0;101;17;-27.62843125;-48.65200737
Água Doce;4200408;CEA MUN DOUTOR ALVINO RAITTZ;42147859;1;0;1;0;0;0;1;1;0;0;0;0;37;7;-26.9934658;-51.5559622
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL ODORICO FORTUNATO;42147867;1;0;1;0;0;0;1;0;0;0;0;1;160;8;;
Joinville;4209102;CEI TIA LU;42147875;1;0;1;0;0;0;1;0;0;0;0;9;62;11;-26.29498;-48.85106
Joinville;4209102;CEI ACONCHEGO DA CRIANCA;42147883;1;0;1;0;0;0;1;0;0;0;0;0;39;3;-26.26875;-48.87345
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL FILHOS DE DAVI;42147891;1;0;1;0;0;0;1;0;0;0;0;1;94;6;-26.23819;-48.81257
Xanxerê;4219507;MAIS CURSOS PROFISSIONALIZANTES LTDA;42147921;1;0;1;0;0;0;1;0;0;0;0;1;133;14;;
Joinville;4209102;CEI TURMA DO PUFF;42147956;1;0;1;0;0;0;1;0;0;0;0;1;20;3;-26.34492;-48.83174
Joinville;4209102;JARDIM DE INFANCIA CURUPIRA;42147964;1;0;1;0;0;0;1;0;0;0;0;1;210;18;-26.31019;-48.8522
Joinville;4209102;CEI ESPACO DO PARQUE PRUDENTE;42147999;1;0;1;0;0;0;1;0;0;0;0;0;105;9;-26.2745;-48.86325
Joinville;4209102;CEI SONHO COLORIDO;42148014;1;0;1;0;0;0;1;0;0;0;0;9;75;6;-26.30527;-48.82395
Joinville;4209102;CEI FORMANDO SONHOS;42148065;1;0;1;0;0;0;1;0;0;0;0;1;55;6;-26.28314;-48.80969
Joinville;4209102;CEI BRINCAR E APRENDER;42148081;1;0;1;0;0;0;0;0;1;0;0;0;41;2;-26.26459;-48.81857
Joinville;4209102;ESCOLA QUERUBIM LTDA;42148154;1;0;1;0;0;0;1;0;0;0;0;0;443;24;-26.26958;-48.87139
Lontras;4209904;CENTRO DE EDUCACAO INFANTIL ESTRELA GUIA;42148197;1;0;1;0;0;0;1;0;0;0;0;1;202;10;-27.16957242;-49.54089929
Jaraguá do Sul;4208906;SESI SC - JARAGUA DO SUL;42148200;1;0;1;0;0;0;1;0;0;0;0;0;715;35;-26.5036544;-49.0893027
José Boiteux;4209151;CENTRO EDUCACIONAL MUNICIPAL AMALIA DE MARCHI LUNELLI;42148219;1;0;1;0;0;0;0;1;0;0;0;1;369;16;-26.93613881;-49.64062862
Barra Velha;4202107;COMPLEXO PRE-ESCOLAR FRANCIELE E RICHELLE TORQUATO FERREIRA;42148227;1;0;1;0;0;0;0;1;0;0;0;0;407;14;-26.6415023;-48.7006531
São Francisco do Sul;4216206;SENAI SC - SAO FRANCISCO DO SUL;42148235;1;0;1;0;0;0;1;0;0;0;0;0;131;11;;
Herval d'Oeste;4206702;CMEI PROF TANIA REGINA PIOVESAN BORTOLUZ;42148243;1;0;1;0;0;0;1;0;0;0;0;1;198;23;-27.17328596;-51.48792728
Itapema;4208302;CENTRO EDUCACIONAL PLENITUDE;42148260;1;0;1;0;1;0;1;0;0;0;0;1;315;24;-27.13683;-48.5991
Itapema;4208302;EMEB MARIA DE LOURDES CARDOSO MALLMANN;42148278;1;0;1;0;0;0;1;0;0;0;0;1;765;40;-27.13922008;-48.59964193
Brusque;4202909;CMEI VO ROSA DALLAGO;42148286;1;0;1;0;0;0;1;0;0;0;0;1;136;15;-27.07828203;-48.86246553
Treviso;4218350;CENTRO DE EDUCACAO INFANTIL PROFESSOR NOE ABATI;42148294;1;0;1;0;0;0;1;0;0;0;0;0;133;18;-28.50328217;-49.45792317
Treviso;4218350;EMEF PROF MARIA BROGNI;42148308;1;0;1;0;0;0;1;0;0;0;0;1;227;14;-28.51217109;-49.45672262
Fraiburgo;4205506;CEM PROFESSOR JUVILIANO MANOEL PEDROSO;42148316;1;0;1;0;0;0;1;1;0;0;0;1;372;21;-27.0527;-50.93478667
Criciúma;4204608;CEIM MARIA DA ROSA CUNHA;42148340;1;0;1;0;0;0;0;1;0;0;0;1;275;34;-28.6984585;-49.4387061
Criciúma;4204608;CEIM PROFª VANDETE NUNES LIMA;42148359;1;0;1;0;0;0;1;0;0;0;0;1;247;25;-28.67369729;-49.3430259
Criciúma;4204608;CEIM PROFª HILDA MELLER JUSTI;42148367;1;0;1;0;0;0;1;0;0;0;0;1;174;18;-28.70586218;-49.42580354
Itaiópolis;4208104;PRE ESCOLAR MUNICIPAL ABELHINHA FELIZ;42148375;1;0;1;0;0;0;1;0;0;0;0;0;126;13;-26.33567;-49.90496667
São Bento do Sul;4215802;CEIM VEREADOR SILVIO IVENS GROSSL;42148383;1;0;1;0;0;0;1;0;0;0;0;1;134;12;-26.2489233;-49.4357348
Criciúma;4204608;COLEGIO MILENIUM CRICIUMA;42148391;1;0;1;0;0;0;1;0;0;0;0;0;130;1;-28.6802638;-49.3702138
Santiago do Sul;4215695;ESCOLA MUNICIPAL PEQUENO CIDADAO;42148405;1;0;1;0;0;0;0;0;1;0;0;1;113;12;-26.63643823;-52.67276414
Florianópolis;4205407;EEM VER OSCAR MANOEL DA CONCEICAO;42148413;1;0;1;0;0;0;1;0;0;0;0;0;938;58;-27.66561911;-48.5030569
Joinville;4209102;IBDI ESCOLA DE FORMACAO PROFISSIONAL;42148421;1;0;1;0;0;0;1;0;0;0;0;1;110;1;-26.2859779;-48.8398124
Chapecó;4204202;CENTRO EDUC VINICIUS DE MORAES;42148430;1;0;1;0;0;0;1;0;0;0;0;1;24;6;;
Itajaí;4208203;CEI AUGUSTO BENTO DE OLIVEIRA;42148448;2;0;1;0;0;0;0;1;0;0;0;1;115;12;-26.9633127;-48.7620943
Abdon Batista;4200051;CRECHE TIA HILDA;42148456;1;0;1;0;0;0;1;0;0;0;0;1;76;15;-27.6086506;-51.0255199
Navegantes;4211306;CMEI PROF ROBSON FRANCISCO LOPES;42148464;1;0;1;0;0;0;1;0;0;0;0;0;200;11;-26.8715177;-48.6819352
Navegantes;4211306;CMEI BRUCE CRANSTON KAY;42148472;1;0;1;0;0;0;1;0;0;0;0;0;887;41;-26.8747287;-48.657517
Campos Novos;4203600;CEIM MUNDO ENCANTADO;42148480;1;0;1;0;0;0;1;0;0;0;0;1;95;6;-27.39363728;-51.2099138
Presidente Nereu;4214102;CENTRO DE EDUCACAO INFANTIL VO PAULINA;42148510;1;0;1;0;0;0;0;1;0;0;0;1;117;10;-27.27697999;-49.38425834
Apiúna;4201257;CEI MUN SONHO ENCANTADO;42148529;2;0;1;0;0;0;0;1;0;0;0;1;52;3;-27.10209;-49.456825
Joinville;4209102;CEI TALENTOS;42148537;1;0;1;0;0;0;1;0;0;0;0;1;109;12;;
Apiúna;4201257;CEI MUN DOCE INFANCIA;42148545;2;0;1;0;0;0;0;1;0;0;0;1;57;3;-27.08059667;-49.42019833
Pomerode;4213203;CEIM PROF DAMARIS FRAHM;42148553;1;0;1;0;0;0;0;1;0;0;0;1;60;5;-26.6614331;-49.1895219
Joinville;4209102;CEI PROFESSORA JULIANA DE CARVALHO VIEIRA;42148561;1;0;1;0;0;0;1;0;0;0;0;1;139;12;;
Joinville;4209102;CEI MEU PEQUENO MUNDO;42148570;1;0;1;0;0;0;1;0;0;0;0;1;242;16;;
Brusque;4202909;CEIM CIRCULO BOM SAMARITANO;42148588;1;0;1;0;0;0;1;0;0;0;0;1;100;12;-27.09433809;-48.91198928
Joinville;4209102;CEI TIA SULA;42148596;1;0;1;0;0;0;1;0;0;0;0;1;143;6;-26.27064;-48.82671
Canoinhas;4203808;CENTRO DE EDUCACAO INFANTIL VINICIUS DE MORAES;42148600;1;0;1;0;0;0;0;1;0;0;0;1;276;17;-26.18610839;-50.39709185
Joinville;4209102;CEI ALGODAO DOCE;42148626;1;0;1;0;0;0;0;1;0;0;0;1;64;4;;
Balneário Rincão;4220000;CEI CANTINHO DO RINCAO;42148634;2;0;1;0;0;0;0;1;0;0;0;1;16;5;-28.77686208;-49.21112188
Florianópolis;4205407;COLEGIO DESPERTAR;42148642;1;0;1;0;0;0;1;0;0;0;0;1;142;16;-27.5950139;-48.5561699
Balneário Rincão;4220000;EEBM ARROIO RINCAO;42148650;1;0;1;0;0;0;0;1;0;0;0;1;485;26;-28.82433747;-49.22884936
São Francisco do Sul;4216206;CMEI ESTRELINHA DO AMANHA;42148669;1;0;1;0;0;0;1;0;0;0;0;0;68;22;-26.2822436;-48.6330667
Florianópolis;4205407;ALERE ESCOLA;42148685;1;0;1;0;0;0;0;1;0;0;0;1;77;6;-27.5854465;-48.4971708
Florianópolis;4205407;CENTRO EDUC PROJETO BRINCAR;42148693;1;0;1;0;0;0;1;0;0;0;0;1;20;3;-27.5873087;-48.5849722
Florianópolis;4205407;UNIDADE EDUC NOVO AMANHECER LTDA EPP;42148707;1;0;1;0;0;0;1;0;0;0;0;1;94;9;-27.45163014;-48.45557343
Florianópolis;4205407;CEI ESPACO ABERTO;42148715;1;0;1;0;0;0;1;0;0;0;0;1;60;6;-27.5950356;-48.5121204
Florianópolis;4205407;CENTRO EDUCACIONAL E RECREATIVO QUATRO ESTACOES;42148723;1;0;1;0;0;0;1;0;0;0;0;1;8;1;;
Florianópolis;4205407;EIF ESCOLA INTERNACIONAL DE FLORIANOPOLIS;42148740;1;0;1;0;0;0;1;0;0;0;0;0;172;26;-27.5951163;-48.5176848
Itajaí;4208203;INSTITUTO FISIOMAR;42148758;1;0;1;0;0;0;1;0;0;0;0;1;34;8;-26.91025;-48.67403
Florianópolis;4205407;ESCOLA DE ED INFANTIL PRIMEIROS PASSOS;42148766;1;0;1;0;0;0;1;0;0;0;0;1;16;4;-27.59437;-48.51959
Florianópolis;4205407;CEI PROJETO CRIAR ARTE LTDA ME;42148774;1;0;1;0;0;0;1;0;0;0;0;1;100;9;-27.6104892;-48.59394786
Rio Negrinho;4215000;UD DE RIO NEGRINHO;42148804;1;0;1;0;0;0;1;0;0;0;0;1;9;4;-26.259908;-49.5171515
São Bento do Sul;4215802;EMEJA ESCOLA MUNICIPAL DE EDUCACAO DE JOVENS E ADULTOS;42148812;1;0;1;0;0;0;1;0;0;0;0;1;59;3;-26.25223;-49.37934
Xanxerê;4219507;COLEGIO INTEGRACAO;42148820;1;0;1;0;1;0;0;1;0;0;0;1;274;23;-26.8675711;-52.4134539
Florianópolis;4205407;COLEGIO VOVO RAQUEL;42148839;1;0;1;0;0;0;1;0;0;0;0;1;131;12;-27.5857443;-48.5828096
Florianópolis;4205407;CENTRO EDUC DOM RAFAEL;42148847;1;0;1;0;1;0;1;0;0;0;0;1;115;11;-27.6097711;-48.5339973
Florianópolis;4205407;ESCOLA INF MILENIO BABY LTDA;42148855;1;0;1;0;0;0;1;0;0;0;0;1;64;7;-27.60581;-48.46778
Florianópolis;4205407;COLEGIO MOTIVACAO JUNIOR;42148863;1;0;1;0;0;0;1;0;0;0;0;1;114;9;;
Canoinhas;4203808;CENTRO DE EDUCACAO INFANTIL RODOLFO LINZMEIER;42148871;1;0;1;0;0;0;1;0;0;0;0;1;106;12;-26.160761;-50.4110682
Blumenau;4202404;CEI CARLOS ROHWEDER;42148880;1;0;1;0;0;0;1;1;0;0;0;1;239;33;-26.79612202;-49.10647127
Florianópolis;4205407;CEI INTERARTE;42148898;1;0;1;0;0;0;1;0;0;0;0;0;10;2;-27.5930079;-48.5499792
Itajaí;4208203;CENTRO EDUCACIONAL CUBO MAGICO;42148910;1;0;1;0;0;0;0;1;0;0;0;1;69;4;-26.8883;-48.7027
Canoinhas;4203808;SENAC CANOINHAS;42148928;1;0;1;0;0;0;1;0;0;0;0;0;73;12;-26.17426627;-50.3952569
Florianópolis;4205407;COLEGIO ACADEMICO FLORENCA;42148952;1;0;1;0;0;0;1;0;0;0;0;0;218;17;-27.59104239;-48.51043927
Penha;4212502;CEI PINGO DE GENTE;42148960;1;0;1;0;0;0;0;1;0;0;0;0;99;8;-26.7937442;-48.6209247
Saudades;4217303;PRO INFANCIA AQUARELA;42148979;1;0;1;0;0;0;0;1;0;0;0;1;119;7;-26.9264149;-52.9980599
Palhoça;4211900;CEI INTERACAO;42148987;1;0;1;0;0;0;0;1;0;0;0;0;138;25;-27.65518156;-48.68143622
Palhoça;4211900;CEI BOLINHAS DE SABAO;42148995;1;0;1;0;0;0;0;1;0;0;0;0;128;19;-27.64294535;-48.67850273
Xanxerê;4219507;COLEGIO INTELECTUS LTDA;42149002;1;0;1;0;0;0;0;1;0;0;0;1;106;18;-26.868343;-52.40820212
Araquari;4201307;ESCOLA MUNICIPAL FRANCISCO JABLONSKY;42149010;1;0;1;0;0;0;1;0;0;0;0;1;1176;54;;
Florianópolis;4205407;CEI VIVENDO APRENDENDO;42149029;1;0;1;0;0;0;1;0;0;0;0;1;38;6;-27.5912809;-48.5442386
Três Barras;4218301;CMEI PREFEITO ODILON PAZDA;42149037;1;0;1;0;0;0;0;1;0;0;0;1;345;24;-26.15191;-50.37687
Florianópolis;4205407;ESCOLA TECNICA ADVANCE INTERNACIONAL LTDA;42149045;1;0;1;0;0;0;1;0;0;0;0;0;234;6;-27.59423724;-48.55616689
Joinville;4209102;ESCOLA TECNICA ADVANCE INTERNACIONAL LTDA;42149142;1;0;1;0;0;0;1;0;0;0;0;1;262;6;-26.2964102;-48.8475148
Porto Belo;4213500;NDI PROF ESTELA MACHADO DOS SANTOS;42149150;1;0;1;0;0;0;1;0;0;0;0;1;254;32;-27.1596168;-48.579542
Marema;4210555;CEIM PORTINHA DO FUTURO;42149169;1;0;1;0;0;0;0;1;0;0;0;0;106;10;;
São Miguel do Oeste;4217204;SESC EDUCACAO INFANTIL DE SMO;42149185;1;0;1;0;0;0;0;1;0;0;0;1;216;14;;
Lages;4209300;CEIM VILA DA CRIANCA;42149207;1;0;1;0;0;0;1;0;0;0;0;1;56;8;-27.8230271;-50.3141761
Lages;4209300;CEIM DISTRITO DE INDIOS;42149215;2;0;1;0;0;0;0;1;0;0;0;1;24;4;-27.7733017;-50.1973433
Palhoça;4211900;CENTRO DE ED PROFISSIONAL SENAC PALHOCA;42149223;1;0;1;0;0;0;1;0;0;0;0;1;71;20;-27.63594236;-48.65357685
Criciúma;4204608;CEI AFASC HG;42149231;2;0;1;0;0;0;1;1;0;0;0;1;38;7;-28.77357772;-49.37053212
Criciúma;4204608;CEI AFASC PEQUENO POLEGAR;42149240;1;0;1;0;0;0;1;1;0;0;0;1;91;14;-28.67480322;-49.35922236
Criciúma;4204608;CEI AFASC SAN DIEGO;42149258;2;0;1;0;0;0;1;0;0;0;0;1;54;10;-28.77303;-49.37396
Balneário Arroio do Silva;4201950;CEI TEREZA PEREIRA COELHO;42149290;1;0;1;0;0;0;0;1;0;0;0;0;119;13;-28.96438833;-49.39356833
Florianópolis;4205407;CEI CONVIVENCIA PRIME;42149363;1;0;1;0;0;0;1;0;0;0;0;0;92;11;-27.58710201;-48.54613923
Itajaí;4208203;CENTRO EDUCACIONAL ZIG ZAG;42149371;1;0;1;0;0;0;1;0;0;0;0;9;216;16;-26.92092;-48.65688
Araranguá;4201406;CEI PEQUENO APRENDIZ;42149452;1;0;1;0;0;0;1;0;0;0;0;0;100;5;-28.9372185;-49.480508
Palhoça;4211900;CEI DOCE VIDA;42149460;1;0;1;0;0;0;0;1;0;0;0;1;92;4;;
Mafra;4210100;SENAC DE MAFRA;42149487;1;0;1;0;0;0;1;0;0;0;0;1;45;5;-26.1183133;-49.8056117
Florianópolis;4205407;CRECHE VO INACIA;42149509;1;0;1;0;0;0;1;0;0;0;0;0;75;4;-27.5971629;-48.534364
São José;4216602;CENTRO EDUC NS DE LOURDES;42149614;1;0;1;0;0;0;1;0;0;0;0;1;290;17;-27.58357875;-48.6698607
Florianópolis;4205407;QUALIFICAR CENTRO DE ESTUDOS TECNICOS;42149630;1;0;1;0;0;0;1;0;0;0;0;1;162;11;-27.59708234;-48.54571486
Curitibanos;4204806;CEDUP PROFESSOR ENORI POZZO;42149649;1;0;1;0;0;0;1;0;0;0;0;1;191;31;-27.2881921;-50.59045194
Gaspar;4205902;CDI PROF MERCEDES MELATO BEDUSCHI;42149657;1;0;1;0;0;0;0;1;0;0;0;1;302;13;-26.99397317;-48.90804655
Campo Belo do Sul;4203402;CRECHE MUNICIPAL PEQUENO PRINCIPE;42149665;1;0;1;0;0;0;1;0;0;0;0;0;184;15;-27.9001764;-50.7582687
Caçador;4203006;ASSOCIACAO CACADORENSE DE ED ENF E ASSIST SOCIAL;42149681;1;0;1;0;0;0;1;0;0;0;0;0;;;-26.7765233;-51.0166983
São Miguel do Oeste;4217204;CEOSP CENTRO DE ENSINO ODONTOLOGICO SMILE PREV LTDA;42149690;1;0;1;0;0;0;1;0;0;0;0;1;14;2;;
Campos Novos;4203600;SENAI SC - CAMPOS NOVOS;42149711;1;0;1;0;0;0;1;0;0;0;0;0;75;14;-27.39442423;-51.22139757
Porto União;4213609;SENAI SC - PORTO UNIAO;42149754;1;0;1;0;0;0;1;0;0;0;0;0;45;7;-26.23714236;-51.08323094
Ascurra;4201703;CEI DONA JULIA BONELLI;42149762;1;0;1;0;0;0;1;0;0;0;0;1;141;7;-26.9664107;-49.36561065
Bombinhas;4202453;CEMEI JOAO DA SILVA;42149797;1;0;1;0;0;0;0;1;0;0;0;0;103;16;;
Porto União;4213609;UD DE PORTO UNIAO;42149800;1;0;1;0;0;0;1;1;0;0;0;1;21;5;-26.24094742;-51.08176195
Três Barras;4218301;UD DE TRES BARRAS;42149819;1;0;1;0;0;0;1;1;0;0;0;1;21;3;-26.15007053;-50.36900484
Corupá;4204509;CEI BOMPLANDT;42149878;1;0;1;0;0;0;0;1;0;0;0;1;75;5;-26.4128022;-49.247145
Siderópolis;4217600;CENTRO ED CRIANCA FAZENDO ARTE LTDA;42149886;1;0;1;0;0;0;1;0;0;0;0;1;8;3;-28.59936136;-49.4235696
Seara;4217501;CENTRO DE EDUCACAO INFANTIL CHAPEUZINHO VERMELHO;42149894;1;0;1;0;0;0;1;1;0;0;0;1;160;15;-27.1578206;-52.3222134
Brusque;4202909;CMEI LAURA CATTANI LEITE;42149908;1;0;1;0;0;0;1;0;0;0;0;1;246;23;-27.14849513;-48.92004593
Porto União;4213609;NUCLEO DE EDUCACAO INFANTIL SONHO DE CRIANCA;42149916;1;0;1;0;0;0;1;0;0;0;0;1;83;13;-26.26200667;-51.03295333
Campos Novos;4203600;CEIM PADRE ARMANDO DE COSTA;42149924;1;0;1;0;0;0;1;0;0;0;0;1;196;11;-27.40887426;-51.23049005
Campos Novos;4203600;CENTRO DE EDUCACAO INFANTIL MUNICIPAL CAMPO FELIZ;42149932;2;1;1;0;0;0;0;1;0;0;0;1;24;2;;
São Carlos;4216008;CEI MUN AQUARELA;42149940;1;0;1;0;0;0;0;1;0;0;0;0;37;4;-27.088467;-53.0034214
Nova Trento;4211504;CRECHE MUN ESPRAIADO;42149959;1;0;1;0;0;0;0;0;1;0;0;1;35;4;-27.26801581;-48.93243268
Braço do Norte;4202800;CEI MUN NS DAS GRACAS;42149967;1;0;1;0;0;0;1;0;0;0;0;1;84;4;-28.28514628;-49.14684269
São Lourenço do Oeste;4216909;CEIM CORA CORALINA;42149975;1;0;1;0;0;0;1;0;0;0;0;1;150;13;-26.3729067;-52.8493115
Pouso Redondo;4213708;CENTRO DE EDUCACAO INFANTIL ANJO DOURADO;42149983;1;0;1;0;0;0;1;0;0;0;0;1;84;7;-27.26071831;-49.93226472
Florianópolis;4205407;NEIM PROFESSORA OTILIA CRUZ;42149991;1;0;1;0;0;0;1;0;0;0;0;0;316;37;-27.5831706;-48.5903665
Rio do Sul;4214805;SESC SERVICO SOCIAL DO COMERCIO;42150000;1;0;1;0;0;0;1;0;0;0;0;1;414;20;-27.2284101;-49.6635463
Chapecó;4204202;IFSC - CAMPUS CHAPECO;42150019;1;0;1;0;0;0;1;0;0;0;0;1;596;60;-27.13746;-52.59889
Joinville;4209102;IFSC - CAMPUS JOINVILLE;42150027;1;0;1;0;0;0;1;1;0;0;0;1;560;76;-26.2782054;-48.88008063
Timbé do Sul;4218103;EJA - JUSSANIA URSULINA BURIGO DE SOUZA;42150043;1;0;1;0;0;0;0;1;0;0;0;0;67;5;-28.8335504;-49.84090841
Porto União;4213609;NUCLEO DE EDUCACAO INFANTIL FAVO DE MEL;42150051;1;0;1;0;0;0;1;0;0;0;0;1;116;15;-26.25848786;-51.09262588
Concórdia;4204301;CEMAP CE MUNDO DE APRENDIZAGEM;42150060;1;0;1;0;0;0;1;0;0;0;0;1;163;19;-27.21311;-52.0117133
Nova Trento;4211504;CRECHE MUN SANTO ANTONIN;42150078;1;0;1;0;0;0;1;1;0;0;0;1;68;7;-27.28734594;-48.90708634
Nova Trento;4211504;CRECHE MUN CLARAIBA;42150086;1;0;1;0;0;0;0;0;1;0;0;1;74;8;-27.2162603;-48.89935977
Bela Vista do Toldo;4202131;CRECHE MUN PROF DELFINO CORREA DA MAIA;42150094;1;0;1;0;0;0;0;1;0;0;0;0;72;7;-26.27297784;-50.46468279
Formosa do Sul;4205431;CENTRO DE EDUCACAO INFANTIL MUNICIPAL PRIMEIROS PASSOS;42150108;1;0;1;0;1;0;0;1;0;0;0;1;178;16;-26.6503486;-52.8002285
Balneário Arroio do Silva;4201950;EMEB PROFESSORA JAIRA VIEIRA BORGES;42150116;2;0;1;0;0;0;0;1;0;0;0;0;272;17;-29.03670078;-49.46836719
Quilombo;4214201;ESCOLA MUN SANTO AGOSTINHO;42150132;2;0;1;0;0;0;0;1;0;0;0;1;39;6;-26.7280071;-52.75449936
Bom Retiro;4202602;CEI PROF ALOSIR MORETTI;42150140;1;0;1;0;0;0;1;0;0;0;0;0;101;19;-27.79165628;-49.48277601
Trombudo Central;4218608;CENTRO DE EDUCACAO BASICA ALBERTO BALDUINO BARCHFELD;42150159;1;0;1;0;0;0;0;1;0;0;0;1;95;8;-27.30913433;-49.79629349
Witmarsum;4219408;CRECHE MUNICIPAL PROFESSORA ROSANE LUISA SCHUTZE DE MELLO;42150167;1;0;1;0;0;0;0;1;0;0;0;1;123;18;-26.9277823;-49.8025785
Florianópolis;4205407;NEIM COSTEIRA DO PIRAJUBAE;42150175;1;0;1;0;0;0;0;1;0;0;0;0;108;11;-27.6316236;-48.5242781
Palma Sola;4212007;CRECHE LELIA CRESTANI;42150183;1;0;1;0;0;0;0;1;0;0;0;1;68;9;-26.34060111;-53.27623823
Irineópolis;4207908;UD DE IRINEOPOLIS;42150213;1;0;1;0;0;0;1;1;0;0;0;1;14;4;;
Blumenau;4202404;ESCOLA DE ED INFANTIL APLICACAO LTDA;42150221;1;0;1;0;0;0;1;0;0;0;0;1;48;3;-26.88860333;-49.06655491
Araquari;4201307;CENTRO DE EDUCACAO INFANTIL PROFESSORA MARISE TRAVASSO;42150230;1;0;1;0;0;0;1;0;0;0;0;1;340;50;;
Ilhota;4207106;CENTRO DE EDUCACAO PAPALU;42150248;1;0;1;0;0;0;0;1;0;0;0;1;33;7;-26.89542841;-48.81942406
Gaspar;4205902;CEDLUZ SCHOOL;42150264;1;0;1;0;0;0;0;1;0;0;0;1;55;12;-26.91544642;-48.99552216
Canoinhas;4203808;CENTRO DE EDUC INFANTIL RURAL DECKLA PRUST;42150272;2;0;1;0;0;0;0;1;0;0;0;1;87;6;-26.22519848;-50.39731331
Garopaba;4205704;COLEGIO CURUPIRA;42150280;1;0;1;0;0;0;0;0;1;0;0;1;37;1;;
Palhoça;4211900;CEI MARIA JOSE DE MEDEIROS;42150299;1;0;1;0;0;0;0;1;0;0;0;0;160;24;-27.67669964;-48.68017466
Blumenau;4202404;ANJO PROTETOR JARDIM DE INFANCIA LTDA ME;42150310;1;0;1;0;0;0;1;0;0;0;0;0;81;6;-26.9183947;-49.0851409
Pomerode;4213203;CEIM PROFª AMALIA GERTRUDES DA SILVA ANDERS;42150329;1;0;1;0;0;0;0;1;0;0;0;1;105;9;-26.76676125;-49.17708135
Urussanga;4219002;CMEI AGENIR NICHELE;42150337;1;0;1;0;0;0;1;0;0;0;0;1;182;26;-28.51533667;-49.3192683
Barra Velha;4202107;CEI PROFª NADIDA MICHEREFF;42150345;1;0;1;0;0;0;1;0;0;0;0;1;229;22;-26.6530777;-48.6918575
Indaial;4207502;UEI CENTRO - PROFESSORA LORENI GRAZIELA BITTELBRUNN;42150353;1;0;1;0;0;0;1;0;0;0;0;1;97;9;-26.89819487;-49.23269711
Itapema;4208302;CENTRO EDUC CANTINHO VERDE;42150361;1;0;1;0;0;0;1;0;0;0;0;1;14;5;-27.10002;-48.62007
Canoinhas;4203808;CENTRO DE EDUCACAO INFANTIL RURAL SANTA BARBARA;42150370;2;0;1;0;0;0;0;1;0;0;0;1;63;8;-26.35666987;-50.62161838
Itapema;4208302;ESCOLA SEMEAR LTDA ME;42150388;1;0;1;0;0;0;1;0;0;0;0;1;141;13;-27.1313495;-48.6075038
Blumenau;4202404;ESCOLA PEQUENOS ANJOS;42150396;1;0;1;0;0;0;1;0;0;0;0;1;70;5;-26.92459667;-49.06170667
Navegantes;4211306;CENTRO DE ED ESTACAO CRIANCA;42150418;1;0;1;0;0;0;1;0;0;0;0;1;50;7;;
Joinville;4209102;CEI MONTEIRO LOBATO;42150426;1;0;1;0;0;0;1;1;0;0;0;1;234;15;;
Joinville;4209102;CEI SILVIA REGINA CAVALHEIRO;42150434;1;0;1;0;0;0;0;1;0;0;0;1;279;14;;
Joinville;4209102;CEI ZILDA ARNS NEUMANN;42150442;1;0;1;0;0;0;1;0;0;0;0;1;251;14;;
Florianópolis;4205407;INSTITUTO BRASILEIRO DE ED PROFISSIONAL - IBREP;42150469;1;0;1;0;0;0;1;0;0;0;0;0;7868;1;-27.58532667;-48.524805
São José;4216602;CEI JULIA FRANCISCA DOS SANTOS;42150485;1;0;1;0;0;0;1;1;0;0;0;1;253;19;-27.5989061;-48.6492655
São José;4216602;CENTRO TECNICO SANTE CORPS LTDA ME;42150493;1;0;1;0;0;0;1;0;0;0;0;1;25;1;-27.59390333;-48.61420333
Pinhalzinho;4212908;GERACAO MAIS LTDA;42150507;1;0;1;0;0;0;0;0;1;0;0;1;107;23;-26.84922933;-52.98723624
Passo de Torres;4212254;INSTITUTO DE EDUCACAO;42150523;1;0;1;0;0;0;0;0;1;0;0;0;61;8;-29.32268918;-49.72442251
Passo de Torres;4212254;CEI IGNACIA MARIA CARDOSO;42150531;1;0;1;0;0;0;0;0;0;1;0;0;90;9;-29.30855834;-49.71096793
Joinville;4209102;CEI JUSTINA ROSA FACHINI;42150540;1;0;1;0;0;0;1;0;0;0;0;1;243;10;;
Jaraguá do Sul;4208906;CMEI ALEXANDER ENKE;42150566;1;0;1;0;0;0;1;0;0;0;0;1;227;11;-26.4520707;-49.1020921
São Bento do Sul;4215802;ESCOLA BASICA MUNICIPAL ANNELIZE BECKHAUSER MALLON;42150582;1;0;1;0;0;0;1;0;0;0;0;1;269;12;-26.2409163;-49.3503276
