NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_INEXISTENTE;IN_LIXO_QUEIMA;IN_TRATAMENTO_LIXO_SEPARACAO;QT_MAT_BAS;QT_DOC_BAS;COORDENADAS_LAT;COORDENADAS_LON
Balneário Camboriú;4202008;CENTRO EDUCACIONAL OFICINA DA INFANCIA;42154910;1;0;1;0;0;0;1;0;0;0;0;1;134;7;;
Balneário Camboriú;4202008;CENTRO EDUCACIONAL ESTRELA INFANTIL LTDA;42154928;1;0;1;0;0;0;1;0;0;0;0;1;140;12;;
Indaial;4207502;INSTITUTO FILADELFIA;42154936;1;0;1;0;0;0;1;0;0;0;0;1;18;5;-26.8887049;-49.2454114
Imbituba;4207304;CASA ESCOLA NINHO DO SABER;42154944;1;0;1;0;0;0;1;0;0;0;0;1;39;2;;
São Lourenço do Oeste;4216909;CRECHE PLANETA BEBE;42154952;1;0;1;0;0;0;1;1;0;0;0;1;52;2;-26.36091333;-52.85238333
São Lourenço do Oeste;4216909;ESCOLA SAO FRANCISCO DE ASSIS;42154960;1;0;1;0;0;0;1;0;0;0;0;1;188;20;-26.3570709;-52.8542738
Mafra;4210100;CENTRO DE EDUCACAO INFANTIL SESC MAFRA;42154979;1;0;1;0;0;0;1;0;0;0;0;0;161;8;-26.122154;-49.8016099
Morro da Fumaça;4211207;CENTRO EDUCACIONAL DAVI;42154987;1;0;1;0;0;0;1;0;0;0;0;1;129;13;-28.6521332;-49.21157056
São José;4216602;CRECHE ANJO DA GUARDA;42154995;1;0;1;0;0;0;1;0;0;0;0;1;114;7;-27.59504;-48.613768
Chapecó;4204202;CAPP - CENTRO DE ATIVIDADES PSICOFISICAS PATRICK;42155002;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.10893014;-52.61505973
Bombinhas;4202453;CEIT LEONEL DE MOURA BRIZOLA;42155037;1;0;1;0;0;0;0;1;0;0;0;1;1031;82;-27.15324179;-48.51761545
Blumenau;4202404;CENTRO DE EDUCACAO INFANTIL DECOLAR;42155070;1;0;1;0;0;0;1;0;0;0;0;0;154;8;-26.9291211;-49.1341102
São José;4216602;DOM BOSCO - UNIDADE KOBRASOL;42155096;1;0;1;0;0;0;1;0;0;0;0;1;115;6;-27.6002108;-48.6156342
Concórdia;4204301;CMEI PETROPOLIS;42155100;1;0;1;0;0;0;1;1;0;0;0;1;96;6;-27.22224106;-52.04683497
Concórdia;4204301;CMEI FREI LENCY;42155118;1;0;1;0;0;0;1;1;0;0;0;1;87;7;-27.23498833;-51.961795
Araranguá;4201406;CEI RODOLFINHO FELIZ;42155126;2;0;1;0;0;0;0;1;0;0;0;0;48;3;-28.96735175;-49.51535051
Garuva;4205803;ESCOLA NOVO ESPACO;42155134;1;0;1;0;0;0;1;0;0;0;0;1;79;13;;
São José;4216602;CENTRO EDUCACIONAL PINGO NO I;42155142;1;0;1;0;0;0;1;0;0;0;0;1;95;10;-27.57131332;-48.62303424
Santa Cecília;4215505;DANCA CENTRO DE EDUCACAO INFANTIL LTDA-ME;42155150;1;0;1;0;0;0;1;0;0;0;0;1;79;9;-26.96367333;-50.42412333
Campo Erê;4203501;CENTRO DE EDUCACAO MUNICIPAL IRMA ROBERTO FLORENCIO;42155169;1;0;1;0;0;0;0;1;0;0;0;1;213;13;-26.39685993;-53.07195087
Chapecó;4204202;CENTRO DE EDUCACAO INFANTIL MUNICIPAL SABERES DA INFANCIA;42155177;1;0;1;0;0;0;0;0;1;0;0;1;181;14;-27.10781344;-52.62852346
Jaguaruna;4208807;CENTRO DE EDUCACAO INFANTIL PROFESSORA NERIA DE SOUZA MARQUES;42155185;1;0;1;0;0;0;0;1;0;0;0;1;241;30;-28.62676525;-49.01587169
Tubarão;4218707;CENTRO DE EDUCACAO ESPECIAL VIDA E ARTE;42155207;1;0;1;0;0;0;1;0;0;0;0;1;;;-28.4998877;-49.0212036
São Bento do Sul;4215802;ESCOLA VILA LUZ MONTESSORI;42155215;1;0;1;0;0;0;1;0;0;0;0;1;79;10;-26.24880667;-49.37196
Pinheiro Preto;4213005;CMEI CRESCER FELIZ;42155223;1;0;1;0;0;0;1;0;0;0;0;0;100;13;;
Caçador;4203006;EMEB MARCOS OLSEN;42155231;1;0;1;0;0;0;0;1;0;0;0;1;247;49;-26.78339332;-51.01744066
Florianópolis;4205407;COLEGIO SALVATORIANO PADRE JORDAN;42155240;1;0;1;0;0;0;1;0;0;0;0;0;480;18;-27.58805558;-48.59290908
Capinzal;4203907;ESCOLA MUNICIPAL CONSTRUINDO SONHOS;42155258;1;0;1;0;0;0;1;0;0;0;0;1;157;13;-27.39951833;-51.56980167
Pinheiro Preto;4213005;CENTRO EDUCACIONAL PADRE TRUDO PLESSERS - UNIDADE II;42155266;1;0;1;0;0;0;1;0;0;0;0;0;259;17;-27.04934031;-51.22880287
Brusque;4202909;COLEGIO UNIVERSITARIO UNIFEBE;42155274;1;0;1;1;0;0;0;1;0;0;0;0;360;28;-27.06802699;-48.88489011
Jaraguá do Sul;4208906;ESCOLA TECNICA DE ENFERMAGEM JARAGUA;42155282;1;0;1;0;0;0;1;0;0;0;0;1;46;4;;
Presidente Getúlio;4214003;VITAE EDUCACAO PARA JOVENS E ADULTOS LTDA;42155290;1;0;1;0;0;0;0;1;0;0;0;0;50;4;-27.04767833;-49.62128167
Concórdia;4204301;GEM PROFESSORA NELLY MULLER DE LIMA;42155312;1;0;1;0;0;0;1;0;0;0;0;1;200;15;-27.2395246;-51.95695698
Içara;4207007;CEI ANNA ESCARAVACO FERNANDES;42155320;1;0;1;0;0;0;0;1;0;0;0;0;193;11;-28.70856817;-49.31944717
Lacerdópolis;4209201;CENTRO DE EDUCACAO INFANTIL ANJO AZUL;42155347;1;0;1;0;0;0;0;0;1;0;0;0;117;17;-27.25937335;-51.5563401
Itajaí;4208203;CENTRO EDUCACIONAL RECANTO DA CRIANCA;42155355;1;0;1;0;0;0;1;0;0;0;0;1;100;5;;
Florianópolis;4205407;MAPLE BEAR FLORIANOPOLIS CONTINENTE;42155398;1;0;1;0;0;0;1;0;0;0;0;1;291;21;-27.58371643;-48.58277114
Chapecó;4204202;ADEVOSC - ASSOCIACAO DE DEFICIENTES VISUAIS DO OESTE DE SANTA CATARINA;42155401;1;0;1;0;0;0;1;1;0;0;0;1;;;;
Balneário Barra do Sul;4202057;CEI ERNANI DE SOUZA;42155410;1;0;1;0;0;0;0;0;1;0;0;1;345;18;;
São José;4216602;COLEGIO LOTUS;42155428;1;0;1;0;0;0;1;0;0;0;0;0;36;7;;
Penha;4212502;CEI MARA LUCIA DE SOUZA DE MELO;42155436;1;0;1;0;0;0;0;1;0;0;0;0;227;14;-26.78076163;-48.64651218
Palmitos;4212106;NUCLEO EDUCACIONAL MUNICIPAL LEONIDA ALDA NARDIN SPESSATTO;42155444;1;0;1;0;0;0;0;1;0;0;0;0;253;25;;
Lages;4209300;CEIM PROF MARIA SONIA FERREIRA DE QUEVEDO;42155452;1;0;1;0;0;0;1;0;0;0;0;0;151;11;-27.82181662;-50.30698271
Itajaí;4208203;ESCOLA INFANTIL MUNDO DA CRIANCA;42155460;1;0;1;0;0;0;1;0;0;0;0;1;81;4;;
Balneário Arroio do Silva;4201950;CENTRO EDUCACIONAL FAVO DE MEL;42155487;1;0;1;0;0;0;0;1;0;0;0;1;45;4;-28.98542782;-49.42097164
Itajaí;4208203;ESCOLA DE EDUCACAO INFANTIL KIDS BABY;42155509;1;0;1;0;0;0;1;0;0;0;0;1;44;6;;
Forquilhinha;4205456;CEI AQUARELA DO SABER;42155517;1;0;1;0;1;0;1;1;0;0;0;1;146;15;-28.71893847;-49.45900854
São João Batista;4216305;ESCOLA SESC SAO JOAO BATISTA;42155525;1;0;1;0;0;0;1;0;0;0;0;1;342;17;;
Araquari;4201307;CENTRO DE EDUCACAO INFANTIL BRANCA DE NEVE;42155533;1;0;1;0;0;0;0;1;0;0;0;1;286;37;;
Brusque;4202909;COLEGIO AVANTIS;42155541;1;0;1;0;0;0;1;0;0;0;0;0;76;13;-27.10001146;-48.92960837
Itajaí;4208203;CEI PINTANDO SONHOS;42155550;1;0;1;0;0;0;1;0;0;0;0;1;111;5;;
São João do Sul;4216404;CEI PROF GEOSLANE PEREIRA MAGNUS;42155576;1;0;1;0;0;0;0;1;0;0;0;0;163;15;-29.19590535;-49.83467764
Florianópolis;4205407;AVALON EVOLUTIVE SCHOOL;42155584;1;0;1;0;1;0;1;0;0;0;0;1;132;20;-27.62179874;-48.48259627
São José;4216602;CENTRO EDUCACIONAL INTERAGINDO SABERES;42155592;1;0;1;0;0;0;1;0;0;0;0;1;129;12;;
Tubarão;4218707;CEI ACALANTO;42155606;1;0;1;0;0;0;1;0;0;0;0;0;244;11;-28.47849167;-49.012335
Balneário Camboriú;4202008;COLEGIO SALESIANO BALNEARIO CAMBORIU;42155614;1;0;1;0;0;0;1;0;0;0;0;1;246;25;;
Navegantes;4211306;MUNDO DA CRIANCA;42155630;1;0;1;0;0;0;0;1;0;0;0;0;98;12;;
Camboriú;4203204;COLEGIO ANGLO CAMBORIU;42155649;1;0;1;0;0;0;1;0;0;0;0;1;569;54;;
São João do Itaperiú;4216354;CENTRO DE EDUCACAO INFANTIL PROFESSORA VITORINA SCHUTZ MAIA;42155657;1;0;1;0;0;0;1;0;0;0;0;1;93;9;;
Itajaí;4208203;CENTRO EDUCACIONAL CRESCER E APRENDER UND II;42155665;1;0;1;0;0;0;1;0;0;0;0;1;50;5;;
Florianópolis;4205407;NEIM PROFESSORA ANTONIETA DE BARROS;42155673;1;0;1;0;0;0;1;0;0;0;0;1;254;29;-27.60364164;-48.58458066
Itajaí;4208203;CENTRO EDUCACIONAL BRINCANDO DE ESCOLINHA;42155681;1;0;1;0;0;0;1;0;0;0;0;0;258;12;;
Florianópolis;4205407;JARDIM WALDORF IBIRA IBA;42155690;1;0;1;0;0;0;0;1;0;0;0;1;20;2;;
Itajaí;4208203;CENTRO EDUCACIONAL CRISTAO YADA;42155703;1;0;1;0;0;0;1;0;0;0;0;1;78;5;;
Itajaí;4208203;CENTRO EDUCACIONAL SONHO DE ESCOLINHA;42155711;1;0;1;0;0;0;0;1;0;0;0;1;196;7;;
Itajaí;4208203;CENTRO EDUCACIONAL CRESCER E APRENDER;42155720;1;0;1;0;0;0;1;0;0;0;0;1;112;6;;
Bombinhas;4202453;UD BOMBINHAS;42155738;1;0;1;0;0;0;1;0;0;0;0;1;34;7;;
Chapecó;4204202;UD PENITENCIARIA INDUSTRIAL DE CHAPECO;42155746;1;0;1;0;0;0;1;1;0;0;0;1;183;16;;
Cerro Negro;4204178;UD DE CERRO NEGRO;42155754;1;0;1;0;0;0;1;0;0;0;0;0;28;7;;
Joinville;4209102;UD PRESIDIO REGIONAL DE JOINVILLE;42155762;1;0;1;0;0;0;1;0;0;0;0;1;183;12;;
Criciúma;4204608;UD PENITENCIARIA FEMININA DE CRICIUMA;42155770;1;0;1;0;1;0;1;0;1;0;0;0;22;8;-28.69114731;-49.38851531
Ipuaçu;4207684;UD DE IPUACU;42155789;1;0;1;0;0;0;0;0;1;0;0;0;12;3;;
Benedito Novo;4202206;CEI SEMENTES DO AMANHA;42155797;1;0;1;0;0;0;1;0;0;0;0;1;74;6;-26.78604;-49.35851333
Benedito Novo;4202206;EM TERCILIO LONGO;42155800;1;0;1;0;0;0;1;0;0;0;0;1;77;6;-26.72967833;-49.41973833
Itajaí;4208203;CENTRO PEDAGOGICO BRINCANDO E APRENDENDO UN II;42155819;1;0;1;0;0;0;1;0;0;0;0;1;124;8;;
Itajaí;4208203;CEI GRAZIELA VIEIRA;42155827;2;0;1;0;0;0;0;1;0;0;0;1;94;6;-26.9641202;-48.75704135
Joinville;4209102;SESI SC - JOINVILLE SUL II;42155835;1;0;1;0;0;0;1;0;0;0;0;1;292;30;;
Joinville;4209102;ESCOLA RELICARIO DE LUZ;42155843;1;0;1;0;0;0;1;0;0;0;0;1;101;7;;
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL CRIANDO SONHOS;42155878;1;0;1;0;0;0;1;0;0;0;0;1;62;5;;
Joinville;4209102;JARDIM DE INFANCIA LEAOZINHO;42155886;1;0;1;0;0;0;1;0;0;0;0;1;40;3;;
Cunhataí;4204756;UD DE CUNHATAI;42155894;1;0;1;0;0;0;1;0;0;0;0;0;11;5;;
Joinville;4209102;CEI CONSTRUINDO SONHOS;42155924;1;0;1;0;0;0;1;0;0;0;0;0;34;4;;
Blumenau;4202404;JARDIM DE INFANCIA TIA NANA;42155932;1;0;1;0;0;0;1;0;0;0;0;1;98;7;;
Blumenau;4202404;JARDIM DE INFANCIA TIA NANA II;42155940;1;0;1;0;0;0;1;0;0;0;0;9;55;5;-26.906425;-49.14329667
Blumenau;4202404;CEI BAMBOLE;42155959;1;0;1;0;0;0;1;0;0;0;0;0;89;7;-26.89106349;-49.09095992
Blumenau;4202404;ESCOLA DE EDUCACAO INFANTIL MUNDO MAGICO;42155967;1;0;1;0;0;0;1;0;0;0;0;0;87;6;;
Blumenau;4202404;CENTRO DE EDUCACAO CARINHO DE MAE - UNIDADE 2;42155975;1;0;1;0;0;0;1;0;0;0;0;0;55;5;;
Blumenau;4202404;CENTRO EDUCACIONAL VALENTINO;42155983;1;0;1;0;0;0;1;0;0;0;0;0;43;4;-26.84898877;-49.08286324
Blumenau;4202404;ANJO DE CRISTAL;42155991;1;0;1;0;1;0;1;0;0;0;0;1;89;7;;
Ascurra;4201703;UD DE ASCURRA;42156009;1;0;1;0;0;0;1;0;0;0;0;1;50;6;-26.96534134;-49.36357793
Barra Velha;4202107;INSTITUTO TECNOLOGICO ASSESSORITEC;42156017;1;0;1;0;0;0;1;0;0;0;0;0;340;10;;
São Francisco do Sul;4216206;INSTITUTO TECNOLOGICO ASSESSORITEC;42156025;1;0;1;0;0;0;0;1;0;0;0;0;347;9;;
Guaramirim;4206504;SESI SC - GUARAMIRIM;42156041;1;0;1;0;0;0;1;0;0;0;0;0;19;1;;
Indaial;4207502;SESI SC - INDAIAL;42156076;1;0;1;0;0;0;1;0;0;0;0;0;109;3;-26.89609657;-49.22998134
Gaspar;4205902;CEI PIPOQUINHA;42156084;1;0;1;0;0;0;0;1;0;0;0;1;17;;-26.94238071;-48.9646531
Ibirama;4206900;SESI SC - IBIRAMA;42156092;1;0;1;0;0;0;1;0;0;0;0;0;42;2;-27.06169687;-49.51939403
Itajaí;4208203;CENTRO EDUCACIONAL INFANTIL AMORES E CORES LTDA;42156106;1;0;1;0;0;0;1;0;0;0;0;1;97;7;;
Araranguá;4201406;CENTRO DE EDUCACAO PROFISSIONAL SENAC ARARANGUA;42156114;1;0;1;0;0;0;1;0;0;0;0;1;26;12;-28.93777784;-49.48796903
Joinville;4209102;COLEGIO EXATHUM;42156122;1;0;1;0;0;0;1;0;0;0;0;1;209;22;;
Itajaí;4208203;COLEGIO ANGLO;42156130;1;0;1;0;0;0;1;0;0;0;0;1;226;16;-26.91496833;-48.653445
Balneário Camboriú;4202008;CENTRO EDUCACIONAL CONEXAO BABY;42156157;1;0;1;0;0;0;1;0;0;0;0;1;42;4;;
Braço do Norte;4202800;SENAI SC - BRACO DO NORTE;42156165;1;0;1;0;0;0;1;0;0;0;0;0;109;16;-28.27972;-49.14699
Palhoça;4211900;CEI CONVIVER;42156181;1;0;1;0;0;0;0;1;0;0;0;0;182;20;-27.62417481;-48.65937183
Palhoça;4211900;CEI RODA VIVA;42156190;1;0;1;0;0;0;0;1;0;0;0;0;214;27;-27.64259805;-48.71564118
Lontras;4209904;UD DE LONTRAS;42156203;1;0;1;0;0;0;1;0;0;0;0;0;105;10;-27.166451;-49.54340961
Palhoça;4211900;CEI CIRANDA COLORIDA;42156211;1;0;1;0;0;0;0;1;0;0;0;0;183;21;-27.6691148;-48.66647567
Palhoça;4211900;CEI AQUARELA;42156220;1;0;1;0;0;0;0;1;0;0;0;1;319;39;-27.62986759;-48.66767116
Timbé do Sul;4218103;CEI MARIO MARCHESINI;42156238;1;0;1;0;0;0;0;1;0;0;0;0;83;10;-28.83786134;-49.85384853
Jaraguá do Sul;4208906;CENTRO DE EDUCACAO TOP APRENDIZAGEM;42156254;1;0;1;0;0;0;1;0;0;0;0;1;114;8;-26.48401343;-49.05747504
Araranguá;4201406;CEI CORUJINHA SAPECA;42156262;2;0;1;0;0;0;0;1;0;0;0;0;135;6;-28.94898739;-49.52348557
Araranguá;4201406;CEI PEQUENOS E BRILHANTES;42156270;1;0;1;0;0;0;0;1;0;0;0;0;79;6;-28.94312647;-49.46025076
Tubarão;4218707;SESI SC - TUBARAO II;42156289;1;0;1;0;0;0;1;0;0;0;0;0;260;13;-28.48473967;-49.01595534
Tijucas;4218004;SESI SC - TIJUCAS;42156297;1;0;1;0;0;0;1;0;0;0;0;1;254;13;-27.23006667;-48.632325
São Miguel do Oeste;4217204;SESI SC - SAO MIGUEL DO OESTE II;42156300;1;0;1;0;0;0;1;1;0;0;0;0;195;13;-26.72604333;-53.53486333
São José;4216602;SESI SC - SAO JOSE II;42156319;1;0;1;0;0;0;1;0;0;0;0;1;465;18;-27.61991828;-48.64670237
Lages;4209300;SESI SC - LAGES II;42156327;1;0;1;0;0;0;1;0;0;0;0;0;117;9;-27.82595333;-50.31289167
Joinville;4209102;SESI SC - JOINVILLE SUL III;42156335;1;0;1;0;0;0;1;0;0;0;0;0;374;19;;
Joinville;4209102;SESI SC - JOINVILLE NORTE;42156343;1;0;1;0;0;0;1;0;0;0;0;0;417;22;;
Itajaí;4208203;SESI SC - ITAJAI II;42156351;1;0;1;0;0;0;1;0;0;0;0;0;594;38;-26.88760309;-48.67712253
Blumenau;4202404;SESI SC - BLUMENAU II;42156360;1;0;1;0;0;0;1;0;0;0;0;0;686;26;-26.90746306;-49.07652159
Brusque;4202909;SESI SC - BRUSQUE IV;42156378;1;0;1;0;0;0;1;0;0;0;0;0;579;29;;
Concórdia;4204301;SESI SC - CONCORDIA II;42156386;1;0;1;0;0;0;0;1;0;0;0;1;462;18;-27.22246;-51.98222
Chapecó;4204202;SESI SC - CHAPECO III;42156394;1;0;1;0;0;0;1;0;0;0;0;0;188;13;-27.10008039;-52.64589737
Tubarão;4218707;CENTRO DE EDUCACAO INFANTIL SONHO MEU;42156424;1;0;1;0;0;0;1;0;0;0;0;1;148;7;-28.49482751;-49.01409836
Balneário Camboriú;4202008;CENTRO EDUCACIONAL CRESCER FELIZ;42156432;1;0;1;0;0;0;1;0;0;0;0;1;66;4;;
Videira;4219309;GRUPO EDUCACIONAL FILADELFIA;42156440;1;0;1;0;0;0;1;0;0;0;0;1;7;3;;
Biguaçu;4202305;COLEGIO CONHECIMENTO;42156459;1;0;1;0;0;0;1;0;0;0;0;1;1046;44;-27.50981647;-48.64153564
Içara;4207007;CENTRO EDUCACIONAL ARTE DO SABER;42156467;1;0;1;0;0;0;1;0;0;0;0;0;82;8;-28.71433333;-49.297135
Itajaí;4208203;CENTRO EDUCACIONAL RECANTO SANTA REGINA;42156475;1;0;1;0;0;0;1;0;0;0;0;0;146;7;;
Massaranduba;4210605;EJA DE MASSARANDUBA;42156483;1;0;1;0;0;0;0;0;1;0;0;0;33;1;;
Criciúma;4204608;COOPERATIVA DE EDUCACAO DE PROFESSORES E ESPECIALISTAS - COOEPE;42156491;1;0;1;0;0;0;1;0;0;0;0;1;32;4;;
Imbituba;4207304;COOPERATIVA DE EDUCACAO DE PROFESSORES E ESPECIALISTAS - COOEPE;42156505;1;0;1;0;0;0;1;0;0;0;0;1;54;4;;
Florianópolis;4205407;COLEGIO VILA OLIMPIA;42156513;1;0;1;0;0;0;1;0;0;0;0;1;297;23;-27.44949643;-48.4885165
São José;4216602;ESCOLA ATIVA;42156521;1;0;1;0;0;0;1;0;0;0;0;0;75;9;-27.60945634;-48.64591126
Florianópolis;4205407;SESI SC - FLORIANOPOLIS;42156530;1;0;1;0;0;0;1;0;0;0;0;1;417;24;-27.54791054;-48.49823971
Chapecó;4204202;CEI MY HOME KIDS;42156564;1;0;1;0;0;0;1;0;0;0;0;1;167;11;-27.11034167;-52.61108333
Jaraguá do Sul;4208906;INSTITUTO TECNOLOGICO ASSESSORITEC;42156580;1;0;1;0;0;0;1;0;0;0;0;0;184;10;;
Vitor Meireles;4219358;UD DE VITOR MEIRELES;42156602;1;0;1;0;0;0;1;0;0;0;0;0;33;4;-26.88433495;-49.83828084
Itapoá;4208450;ESCOLA DE EDUCACAO INFANTIL BRINCANDO E APRENDENDO;42156610;1;0;1;0;0;0;0;1;0;0;0;1;31;4;;
Criciúma;4204608;CEI TIA MARCY;42156645;1;0;1;0;0;0;1;0;0;0;0;1;21;5;-28.69426328;-49.37370024
Palhoça;4211900;CENTRO EDUCACIONAL LIVIA SALGADO;42156653;1;0;1;0;1;0;1;1;0;0;0;1;42;11;;
Itapoá;4208450;ESCOLA DE EDUCACAO INFANTIL CRER E SER;42156661;1;0;1;0;0;0;0;1;0;0;0;9;38;5;;
Balneário Camboriú;4202008;GREEN SEEDS BILINGUAL SCHOOL;42156670;1;0;1;0;0;0;1;0;0;0;0;1;73;11;;
Lages;4209300;CENTRO DE REABILITACAO PROFISSIONALIZACAO E CONVIVENCIA CRPC;42156688;1;0;1;0;0;0;1;0;0;0;0;1;;;;
Itajaí;4208203;CENTRO EDUCACIONAL FABRICA DOS SONHOS;42156696;1;0;1;0;0;0;1;0;0;0;0;1;96;4;;
Itajaí;4208203;CENTRO EDUCACIONAL SEMENTE DO BEM;42156700;1;0;1;0;0;0;1;0;0;0;0;1;120;7;;
Palhoça;4211900;EEB PROFESSOR ANGELO CASCAES TANCREDO;42156718;1;0;1;0;0;0;1;0;0;0;0;0;1025;43;-27.64960292;-48.70323434
Caçador;4203006;CMEI VANDERLEIA APARECIDA BIRNFELD;42156726;1;0;1;0;0;0;1;0;0;0;0;0;67;4;-26.779726;-50.98640881
Florianópolis;4205407;EBM TAPERA ESCOLA DO FUTURO;42156734;1;0;1;0;0;0;1;0;0;0;0;0;414;26;-27.68454373;-48.5678658
Joinville;4209102;ESCOLA MUNICIPAL DE JOVENS E ADULTOS CESITA;42156742;1;0;1;0;0;0;1;0;0;0;0;1;453;33;;
Joaçaba;4209003;ESCOLA DE ENSINO FUNDAMENTAL MERCEDES LUIZA NASCIMENTO;42156750;1;0;1;0;0;0;1;0;0;0;0;1;233;15;-27.1841856;-51.51725499
Irineópolis;4207908;CENTRO DE EDUCACAO INFANTIL SAO FRANCISCO;42156769;1;0;1;0;0;0;1;0;0;0;0;1;116;8;-26.24931809;-50.79498363
Jaraguá do Sul;4208906;CMEI GUSTAVO MATHEDI;42156777;1;0;1;0;0;0;1;0;0;0;0;1;166;11;-26.46003257;-49.17496675
Lages;4209300;CEIM HERMINIA GRACIOSA ZAGO;42156785;1;0;1;0;0;0;1;0;0;0;0;1;141;20;;
Rio Fortuna;4214904;CENTRO DE EDUCACAO INFANTIL ANALIRIA WILLEMANN DE FREITAS;42156793;1;0;1;0;0;0;0;0;1;0;0;1;186;19;-28.133932;-49.10136894
Witmarsum;4219408;UD DE WITMARSUM;42156807;1;0;1;0;0;0;1;0;0;0;0;0;20;3;-26.92820729;-49.79143729
Anita Garibaldi;4201000;NUCLEO DE ENSINO MUNICIPAL PROFESSOR NILSON FERNANDES DA SILVA;42156815;2;0;1;0;0;0;0;1;0;0;0;1;49;4;-27.69709881;-51.19243573
Calmon;4203154;EMPROFª ERODITH DOS PASSOS RODRIGUES;42156823;2;1;1;0;0;0;0;1;0;0;1;0;69;8;-26.65337333;-51.22931333
Petrolândia;4212700;CEI CANTINHO DO SABER;42156831;2;0;1;0;0;0;0;1;0;0;0;0;31;7;-27.4568764;-49.62969066
Presidente Nereu;4214102;UD DE PRESIDENTE NEREU;42157404;1;0;1;0;0;0;1;0;0;0;0;0;40;4;-27.28160339;-49.39162418
Caibi;4203105;UD DE CAIBI;42157803;1;0;1;0;0;0;1;0;0;0;0;0;19;5;-27.07376772;-53.24595115
Cunha Porã;4204707;UD DE CUNHA PORA;42158001;1;0;1;0;0;0;1;0;0;0;0;0;17;6;-26.89759923;-53.16987689
Capivari de Baixo;4203956;CENTRO EDUCACIONAL SEMENTES DO SABER LTDA;42158125;1;0;1;0;0;0;1;0;0;0;0;0;16;2;-28.44738013;-48.95736273
Blumenau;4202404;ACESSO EDUCACAO;42158133;1;0;1;0;0;0;1;0;0;0;0;0;45;18;-26.9169821;-49.06941269
Guatambú;4206652;CENTRO DE EDUCACAO INFANTIL MUNICIPAL - CEIM BEBE FELIZ;42158141;1;0;1;0;0;0;0;1;0;0;0;1;58;7;;
Porto União;4213609;NUCLEO DE EDUCACAO INFANTIL IRMA ANA LAZZARINI;42158150;2;0;1;0;0;0;0;1;0;0;0;1;24;3;-26.37123;-51.07881
Maravilha;4210506;CENTRO DE ENSINO INOVAR;42158168;1;0;1;0;0;0;0;1;0;0;0;1;21;2;-26.77098918;-53.18849807
Jaraguá do Sul;4208906;CENTRO EDUCACIONAL VISUAL MIDIA;42158176;1;0;1;0;0;0;1;0;0;0;0;1;521;9;;
Laguna;4209409;COLEGIO POLICIAL MILITAR FELICIANO NUNES PIRES - UNIDADE JERONIMO COELHO;42158184;1;0;1;0;0;0;1;0;0;0;0;1;245;13;;
Blumenau;4202404;CEI JOAO GERVAZ NETO;42158192;1;0;1;0;0;0;1;0;0;0;0;1;157;27;-26.90994983;-49.13024887
Florianópolis;4205407;NEIM ANIRSON ANTONIO DAS CHAGAS;42158214;1;0;1;0;0;0;0;1;0;0;0;1;296;22;-27.64906469;-48.4784102
Gaspar;4205902;JARDIM DE INFANCIA PINGO DE GENTE;42158222;1;0;1;0;0;0;0;1;0;0;0;1;35;1;-26.9252864;-48.94119945
Florianópolis;4205407;COLEGIO CONTEMPORANEO BAMBINI;42158230;1;0;1;0;0;0;1;0;0;0;0;1;118;14;-27.58779167;-48.59617167
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL BIANCA CAROLINA PINHEIRO;42158249;1;0;1;0;0;0;1;0;0;0;0;1;248;18;;
Florianópolis;4205407;UD PRESIDIO MASCULINO DE FLORIANOPOLIS;42158257;1;0;1;0;0;0;1;0;0;0;0;0;100;17;-27.57713689;-48.52714752
Florianópolis;4205407;UD PRESIDIO FEMININO DE FLORIANOPOLIS;42158265;1;0;1;0;0;0;1;0;0;0;0;0;36;6;-27.58053747;-48.52636859
Florianópolis;4205407;UD HOSPITAL DE CUSTODIA E TRATAMENTO PSICOLOGICO;42158273;1;0;1;0;0;0;1;0;0;0;0;0;10;2;-27.57730511;-48.52718063
Florianópolis;4205407;UD QUILOMBOLA VIDAL MARTINS;42158281;1;3;1;0;0;0;1;0;0;0;0;1;65;23;-27.52650001;-48.42776903
Florianópolis;4205407;UD QUILOMBOLA MORRO DA QUEIMADA;42158290;1;0;1;0;0;0;1;0;0;0;0;0;71;29;-27.61316617;-48.54594477
São José do Cedro;4216701;UD UNIDADE PRISIONAL AVANCADA DE SAO JOSE DO CEDRO;42158303;1;0;1;0;0;0;1;1;0;0;0;1;37;9;-26.45697354;-53.49124499
Biguaçu;4202305;UD PRESIDIO DE BIGUACU;42158311;1;0;1;0;0;0;1;0;0;0;0;0;18;6;;
Santo Amaro da Imperatriz;4215703;UD DE SANTO AMARO DA IMPERATRIZ;42158320;1;0;1;0;0;0;1;0;0;0;0;0;12;8;;
