NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_INEXISTENTE;IN_LIXO_QUEIMA;IN_TRATAMENTO_LIXO_SEPARACAO;QT_MAT_BAS;QT_DOC_BAS;COORDENADAS_LAT;COORDENADAS_LON
Bocaina do Sul;4202438;ESCOLA NUCLEADA MUNICIPAL JOAO WALTER;42029694;2;0;1;0;0;0;0;1;0;0;1;0;38;10;-27.83103667;-49.81335333
Lages;4209300;EMEB JARDELINA FURTADO PEREIRA;42029716;1;0;1;0;0;0;1;0;0;0;0;1;84;7;-27.80781844;-50.2776792
Lages;4209300;EMEB OSCAR SCHWEITZER;42029830;1;0;1;0;0;0;1;0;0;0;0;1;59;6;-27.7727978;-50.3126525
Lages;4209300;EMEB SAO VICENTE;42029910;1;0;1;0;0;0;0;1;0;0;0;0;96;11;-27.79539908;-50.29752265
Lages;4209300;EEB NS DO ROSARIO;42029945;1;0;1;0;0;0;1;0;0;0;0;0;839;50;-27.80805833;-50.3061
Lages;4209300;EEB INDUSTRIAL DE LAGES;42029953;1;0;1;0;0;0;1;0;0;0;0;1;1076;68;-27.82529472;-50.32409028
Lages;4209300;CEDUP RENATO RAMOS DA SILVA;42029961;1;0;1;0;0;0;1;0;0;0;0;0;1022;111;-27.8219111;-50.31617399
Bocaina do Sul;4202438;EEB CAMPOS SALES;42029970;1;0;1;0;0;0;0;0;1;0;0;0;124;23;-27.74337509;-49.93962248
Lages;4209300;EEB GEN JOSE PINTO SOMBRA;42029988;1;0;1;0;0;0;1;0;0;0;0;1;1028;63;-27.77999598;-50.29028071
Lages;4209300;EMEB NS DA PENHA;42030005;1;0;1;0;0;0;1;0;0;0;0;1;416;23;-27.8167417;-50.3125717
Lages;4209300;EMEB ONDINA NEVES BLEYER;42030013;1;0;1;0;0;0;1;0;0;0;0;1;453;21;-27.80852301;-50.31155789
Lages;4209300;EMEB JUSCELINO KUBITSCHEK DE OLIVEIRA;42030021;1;0;1;0;0;0;1;0;0;0;0;1;215;10;-27.80247;-50.2984633
Lages;4209300;CEIM SEMPRE VIVA;42030099;1;0;1;0;0;0;1;0;0;0;0;1;87;11;-27.82985564;-50.34778531
Painel;4211892;EEB PADRE ANTONIO TRIVELLIN;42030102;1;0;1;0;0;0;0;0;1;0;0;0;262;25;-27.92058333;-50.10491667
Lages;4209300;EMEB PROFESSORA FAUSTA RATH;42030110;1;0;1;0;0;0;1;0;0;0;0;1;330;19;-27.79610833;-50.28210833
Lages;4209300;EEB PROF ILZA AMARAL DE OLIVEIRA;42030129;1;0;1;0;0;0;1;0;0;0;0;0;491;35;-27.8247231;-50.3536436
Lages;4209300;EMEB BOM JESUS;42030161;1;0;1;0;0;0;1;0;0;0;0;0;76;7;-27.83948522;-50.32428933
Balneário Camboriú;4202008;CONSTRUINDO O SABER ESCOLA MATERNAL LTDA ME;42030200;1;0;1;0;0;0;1;0;0;0;0;1;518;40;-26.99904;-48.62962
Lages;4209300;EEB PROF EGIDIO BARAUNA;42030285;1;0;1;0;0;0;0;1;0;0;0;0;521;34;-27.8419393;-50.34274946
Lages;4209300;EMEF SERRARIA SEGREDO;42030358;2;0;1;0;0;0;0;0;1;0;1;1;10;2;;
Lages;4209300;EEB ZULMIRA AUTA DA SILVA;42030447;1;0;1;0;0;0;1;0;0;0;0;0;783;53;-27.82686334;-50.30918787
Lages;4209300;EEB GODOLFIN NUNES DE SOUZA;42030455;1;0;1;0;0;0;1;1;0;0;0;1;848;63;-27.8122379;-50.2852325
Lages;4209300;EEB LUCIA FERNANDES LOPES;42030463;1;0;1;0;0;0;1;0;0;0;0;0;836;45;-27.83696684;-50.34430495
Lages;4209300;EEB PROF ARMANDO RAMOS DE CARVALHO;42030471;1;0;1;0;0;0;1;0;0;0;0;0;773;43;-27.8265349;-50.36105156
Lages;4209300;EMEB CEL MANOEL THIAGO DE CASTRO;42030480;1;0;1;0;0;0;0;0;1;0;0;1;165;13;-27.8456499;-50.3552979
Lages;4209300;EMEB PREF WALDO COSTA;42030498;1;0;1;0;0;0;1;0;0;0;0;0;139;12;-27.83129833;-50.33125667
Lages;4209300;EMEB SANTA HELENA;42030501;1;0;1;0;0;0;1;0;0;0;0;1;609;24;-27.82386852;-50.34260277
Otacílio Costa;4211751;CEI PROFESSORA MARLENE LUIZ ANTUNES;42030552;1;0;1;0;0;0;1;0;0;0;0;1;203;31;-27.5080925;-50.1043511
Otacílio Costa;4211751;CEI VALDECIR JOSE CARVALHO - DICO;42030609;1;0;1;0;0;0;1;1;0;0;0;1;157;26;-27.5129083;-50.1046227
Palmeira;4212056;CEI LAURA DE SOUZA RAFAELLI;42030676;1;0;1;0;0;0;1;0;0;0;0;0;125;18;-27.5800035;-50.1580009
Otacílio Costa;4211751;EB MUN PEDRO ALVARES CABRAL;42030706;1;0;1;0;0;0;1;0;0;0;0;1;666;37;-27.50836722;-50.10504747
Otacílio Costa;4211751;EB MUN MARECHAL RONDON;42030714;1;0;1;0;0;0;1;0;0;0;0;1;530;32;-27.4960904;-50.1247743
Otacílio Costa;4211751;CEI MARIA DE LOURDES DA SILVA PINHO;42030811;1;0;1;0;0;0;1;0;0;0;0;1;160;23;-27.4814289;-50.1260188
Otacílio Costa;4211751;NUCLEO PROF ADILHA MATIAS FARIA;42030862;2;0;1;0;0;0;1;1;0;0;0;1;68;16;-27.5942842;-49.9526371
Palmeira;4212056;NUCLEO MUN PROFº BENICIO;42030919;2;0;1;0;0;0;0;1;0;0;1;0;28;5;-27.59671167;-50.08551167
Otacílio Costa;4211751;EEB ELZA DEEKE;42031060;1;0;1;0;0;0;1;1;0;0;0;0;652;53;-27.503085;-50.12399667
Otacílio Costa;4211751;EEB AGAR ALVES NUNES;42031079;1;0;1;0;0;0;1;0;0;0;0;0;260;18;-27.48294672;-50.12170393
Otacílio Costa;4211751;EEB NS DE FATIMA;42031087;1;0;1;0;0;0;1;0;0;0;0;1;180;22;-27.5054651;-50.10370668
Palmeira;4212056;EEB PROF ANTONIETA SILVEIRA;42031095;1;0;1;0;0;0;1;0;0;0;0;1;261;25;;
Otacílio Costa;4211751;EEB FAZENDA OLINKRAFT;42031109;1;0;1;0;0;0;1;0;0;0;0;0;202;16;-27.52593333;-50.118845
São José do Cerrito;4216800;EEF LAUDELINO DE SOUZA MEDEIROS;42031133;2;0;1;0;0;0;0;0;1;0;1;0;39;10;-27.6636707;-50.5772334
São José do Cerrito;4216800;EMEF SAO GERALDO;42031176;2;0;1;0;0;0;0;1;0;0;1;1;11;1;-27.6619338;-50.5793521
São José do Cerrito;4216800;EMEF CAMPINA DOGELO;42031184;2;0;1;0;0;0;0;0;1;0;1;1;13;2;-27.6619342;-50.5793513
São José do Cerrito;4216800;EMEF RINCAO DOS MUNIZ;42031427;2;0;1;0;0;0;0;0;1;0;1;0;3;2;;
São José do Cerrito;4216800;EMEF SEBASTIAO DA SILVA ORTIZ;42031478;1;0;1;0;0;0;1;0;0;0;0;0;189;10;-27.6693892;-50.578475
São José do Cerrito;4216800;EMEF GLORIA;42031486;2;0;1;0;0;0;0;0;1;0;1;1;16;2;-27.6619342;-50.5793513
São José do Cerrito;4216800;EMEF LUIZ ALBERTO VALENTINI;42031516;2;0;1;0;0;0;0;0;1;0;1;1;19;3;-27.6619317;-50.57934
São José do Cerrito;4216800;EMEF CAMPINA GRANDE;42031583;2;0;1;0;0;0;0;0;1;0;1;1;43;4;-27.66171167;-50.579395
São José do Cerrito;4216800;EEB PROF MAURO GONCALVES FARIAS;42031613;1;0;1;0;0;0;1;0;0;0;0;0;556;42;-27.6599933;-50.5810513
São José do Cerrito;4216800;EEB LEOVEGILDO ESMERIO DA SILVA;42031630;2;0;1;0;0;0;0;1;0;0;1;0;286;25;-27.5866828;-50.7376537
São José do Cerrito;4216800;EMEF SOCORRO;42031885;2;0;1;0;0;0;0;0;1;0;0;0;21;4;-27.6619342;-50.5793513
São José do Cerrito;4216800;EMEF PONTE CANOAS;42031931;2;0;1;0;0;0;0;0;1;0;1;1;7;2;-27.6619342;-50.5793513
São José do Cerrito;4216800;EMEF BELA VISTA;42032040;2;0;1;0;0;0;0;1;0;0;1;1;22;2;-27.6619342;-50.5793513
São José do Cerrito;4216800;EMEF LUIZ RONSONI;42032075;2;0;1;0;0;0;0;0;1;0;0;0;24;2;-27.6619358;-50.5793634
São José do Cerrito;4216800;CEDUP CAETANO COSTA;42032130;2;0;1;0;0;0;0;0;0;1;0;0;365;23;-27.73155028;-50.53768739
Anita Garibaldi;4201000;CMEI ANIR DALMORA;42032148;1;0;1;0;0;0;0;1;0;0;0;1;369;25;-27.6975738;-51.1262936
Xanxerê;4219507;CEMEI NOSSA SENHORA DE FATIMA;42032164;1;0;1;0;0;0;0;1;0;0;0;1;61;8;-26.8838759;-52.4192767
Anita Garibaldi;4201000;EEB ISIDORO SILVA;42032202;2;0;1;0;0;0;0;1;0;0;0;0;190;22;-27.74868333;-51.02549667
Anita Garibaldi;4201000;NUCLEO DE ENSINO MUNICIPAL PROFESSOR JOSE ALVES DA COSTA;42032431;2;0;1;0;0;0;0;1;0;0;1;1;30;4;-27.8330174;-51.0397608
São Bento do Sul;4215802;CEI MUN TEMPO MAGICO;42032512;1;0;1;0;0;0;0;1;0;0;0;1;63;8;-26.2595045;-49.3683677
Anita Garibaldi;4201000;EEB PE ANTONIO VIEIRA;42032601;1;0;1;0;0;0;1;0;0;0;0;0;586;41;-27.6869744;-51.1285319
Celso Ramos;4204152;NUCLEO MUNICIPAL RAFAELA PIZZETTI SUPPI;42032806;1;0;1;0;0;0;0;1;0;0;0;1;347;33;-27.6327073;-51.3371358
Celso Ramos;4204152;EEB JOSE CESARIO BRASIL;42033071;1;0;1;0;0;0;1;0;0;0;0;0;94;14;;
Urupema;4218954;ESC INF MUN CRIANCA FELIZ;42033128;1;0;1;0;0;0;1;0;0;0;0;0;70;8;-28.0169644;-49.950445
Urupema;4218954;EEB MANOEL PEREIRA DE MEDEIROS;42033152;1;0;1;0;0;0;1;0;0;0;0;1;286;24;-27.95684245;-49.8790279
São Joaquim;4216503;EBM JOAO INACIO DE MELO;42033160;2;0;1;0;0;0;0;0;1;0;0;1;148;14;-28.111602;-49.9902583
São Joaquim;4216503;EBM MARIA APARECIDA NUNES;42033179;2;0;1;0;0;0;0;1;0;0;0;1;91;15;-28.38951429;-50.12427854
São Joaquim;4216503;EBM OCTAVIO ANTUNES DE SOUZA;42033195;2;0;1;0;0;0;0;1;0;0;0;1;129;16;-28.2239811;-50.1151271
São Joaquim;4216503;EEBM JARBAS AMARANTE FERREIRA;42033250;2;0;1;0;0;0;1;0;0;0;0;0;159;15;-28.3924149;-49.9385986
São Joaquim;4216503;EM LUIZ WALTRICKE MATOS;42033268;2;0;1;0;0;0;0;1;0;0;1;0;21;4;-28.4449548;-50.0504138
São Joaquim;4216503;EBM DOMINGOS PEREIRA PORTELA;42033357;1;0;1;0;0;0;1;0;0;0;0;0;296;20;-28.2904429;-49.9219887
São Joaquim;4216503;EEBM JOAO PAULO CARVALHO;42033551;2;0;1;0;0;0;0;1;0;0;0;1;112;16;-28.4436473;-49.8534045
São Joaquim;4216503;EEB SAO JOSE;42033675;1;0;1;0;0;0;1;0;0;0;0;0;492;32;-28.29364083;-49.9282135
São Joaquim;4216503;EEBM ARISTIDES RIBEIRO DE MEDEIROS;42033691;1;0;1;0;0;0;1;0;0;0;0;0;169;20;-28.30276643;-49.94032846
São Bento do Sul;4215802;CEI MUN ALGODAO DOCE;42033721;1;0;1;0;0;0;1;1;0;0;0;1;194;13;-26.2741313;-49.3919384
São João Batista;4216305;CRECHE MUN JOANNA CASSANIGA FUMAGALLI;42033756;1;0;1;0;0;0;1;0;0;0;0;1;184;28;-27.2566833;-48.84260606
São Joaquim;4216503;EDUCANDARIO SANTA ISABEL;42033802;1;0;1;0;0;0;1;0;0;0;0;1;454;33;-28.28110163;-49.93062356
São Joaquim;4216503;EBM JOSE SATURNINO DE SOUZA E OLIVEIRA;42033810;2;0;1;0;0;0;0;1;0;0;0;0;115;15;-28.2948571;-49.9332127
Urupema;4218954;ESC NUCLEADA MUN BOSSOROCA;42033888;2;0;1;0;0;0;0;1;0;0;0;1;61;8;-27.9569784;-49.879748
Urupema;4218954;ESCOLA NUCLEADA MUN CEDRO;42033926;2;0;1;0;0;0;0;1;0;0;0;1;105;10;-28.0258235;-49.8731143
São Joaquim;4216503;EEBM JUREMA HUGEN PALMA;42034060;1;0;1;0;0;0;1;1;0;0;0;1;387;26;-28.285788;-49.9537968
São Joaquim;4216503;EEB MANOEL CRUZ;42034329;1;0;1;0;0;0;1;0;0;0;0;1;610;46;-28.29245383;-49.945806
São Joaquim;4216503;EEB MARTINHO DE HARO;42034337;1;0;1;0;0;0;1;0;0;0;0;0;483;47;-28.2913765;-49.9318312
Bom Jardim da Serra;4202503;CEI ELIZA ROSA DE CARVALHO;42034345;1;0;1;0;0;0;0;1;0;0;0;0;94;9;-28.33984713;-49.62547474
Bom Jardim da Serra;4202503;ESCOLA BASICA MUNICIPAL ALTOS DA BOA VISTA;42034418;2;0;1;0;0;0;0;1;0;0;0;0;95;17;-28.46192088;-49.72899864
Bom Jardim da Serra;4202503;ESCOLA DE EDUCACAO BASICA MUNICIPAL SAO GERONIMO;42034728;1;0;1;0;0;0;0;1;0;0;0;0;192;21;-28.34068091;-49.6309891
Bom Jardim da Serra;4202503;EEB ADOLFO JOSE MARTINS;42034817;1;0;1;0;0;0;1;1;0;0;0;1;417;30;-28.33775667;-49.624985
Frei Rogério;4205555;CENTRO MUNICIPAL ADOLFO SOLETTI;42034868;1;0;1;0;0;0;0;1;0;0;0;1;135;10;-27.1763574;-50.8110242
Curitibanos;4204806;C E I OLYMPIO PELLIZZARO;42034892;1;0;1;0;0;0;1;0;0;0;0;1;282;16;-27.29213167;-50.56444833
Curitibanos;4204806;EEB EMB EDMUNDO DA LUZ PINTO;42034930;1;0;1;0;0;0;1;1;0;0;0;0;230;21;-27.3037076;-50.5657679
Ponte Alta do Norte;4213351;EEB FREI ROGERIO;42034949;1;0;1;0;0;0;1;1;0;0;0;1;322;29;-27.16111688;-50.47057166
Curitibanos;4204806;NUCLEO MUN PROF ALIRIO LUIZ DE ALMEIDA;42034957;1;0;1;0;0;0;1;0;0;0;0;1;211;7;-27.28638617;-50.56680241
Curitibanos;4204806;NUCLEO MUNICIPAL ROTARY;42034965;1;0;1;0;0;0;1;0;0;0;0;1;542;23;-27.29437037;-50.58232673
Curitibanos;4204806;NUCLEO MUNICIPAL DO CAMPO ARISTILIANO ALVES DOS SANTOS;42034990;2;0;1;0;0;0;1;0;0;0;0;1;27;3;-27.43519078;-50.64573
São Cristóvão do Sul;4216057;GRUPO ESCOLAR DOUTOR HELIO ANJOS ORTIZ;42035015;1;0;1;0;0;0;1;1;0;0;0;1;101;16;-27.3038521;-50.4244143
Ponte Alta do Norte;4213351;NUCLEO MUNICIPAL JOSE DE ANCHIETA;42035139;1;0;1;0;0;0;1;0;0;0;0;0;75;8;-27.16185906;-50.46992674
São João Batista;4216305;NUCLEO INFANTIL TIMBEZINHO;42035163;1;0;1;0;0;0;1;0;0;0;0;1;44;3;-27.29117521;-48.84509114
Curitibanos;4204806;CENTRO DE EDUCACAO SANTA TERESINHA;42035295;1;0;1;0;0;0;0;1;0;0;0;1;351;28;-27.28289264;-50.58311461
Curitibanos;4204806;EEB SANTA TERESINHA;42035309;1;0;1;0;0;0;0;1;0;0;0;0;990;52;-27.28260164;-50.58362774
Curitibanos;4204806;EEB DEP ALTIR WEBBER DE MELLO;42035317;1;0;1;0;0;0;1;0;0;0;0;1;568;38;-27.2929585;-50.5635466
Curitibanos;4204806;COLEGIO PROFISSIONAL JUCELINO KUBITSCHEK DE OLIVEIRA;42035325;1;0;1;0;0;0;1;0;0;0;0;0;51;5;-27.28941786;-50.57483813
Curitibanos;4204806;C E I PROFESSORA NEIDE ARIOTTI;42035392;1;0;1;0;0;0;1;0;0;0;0;0;245;8;-27.27432999;-50.59234142
Curitibanos;4204806;C E I SANTA RITA DE CASSIA;42035406;1;0;1;0;0;0;1;0;0;0;0;1;286;11;-27.28471391;-50.5773928
Frei Rogério;4205555;EEB URBANO SALLES;42035422;1;0;1;0;0;0;0;1;0;0;0;0;246;21;-27.17582833;-50.80879167
Curitibanos;4204806;EEB MAR EURICO GASPAR DUTRA;42035430;1;0;1;0;0;0;1;0;0;0;0;1;476;46;-27.27156805;-50.58207403
Frei Rogério;4205555;CENTRO MUNICIPAL IRMA FLORENTINA;42035449;1;0;1;0;0;0;0;1;0;0;0;1;112;14;-27.1424618;-50.7484271
Canelinha;4203709;CRECHE DONA OSVALDINA SOUZA ORLANDI;42035562;1;0;1;0;0;0;0;1;0;0;0;1;49;10;-27.27264;-48.7993
São Cristóvão do Sul;4216057;NUCLEO EDUCACIONAL MEU POSTINHO;42035643;1;0;1;0;0;0;1;1;0;0;0;1;101;9;-27.2590539;-50.4457564
Curitibanos;4204806;NUCLEO MUNICIPAL GETULIO VARGAS;42035740;1;0;1;0;0;0;1;1;0;0;0;1;440;27;-27.3215348;-50.5742748
Curitibanos;4204806;EEB CASIMIRO DE ABREU;42035767;1;0;1;0;0;0;1;1;0;0;0;0;702;51;-27.2919026;-50.5860822
Curitibanos;4204806;COLEGIO MARIA IMACULADA;42035775;1;0;1;0;1;0;1;0;0;0;0;0;481;30;-27.3005621;-50.580895
São Cristóvão do Sul;4216057;EEB PROF ARGEU FURTADO;42035783;1;0;1;0;0;0;1;0;0;0;0;0;404;31;-27.26395;-50.44094
Curitibanos;4204806;EEB PROF ANTONIO FRANCISCO DE CAMPOS;42035791;1;0;1;0;0;0;1;0;0;0;0;1;358;25;-27.29026548;-50.57360024
Curitibanos;4204806;EEB SOLON ROSA;42035805;1;0;1;0;0;0;1;1;0;0;0;1;719;51;-27.3045488;-50.5790716
Bom Retiro;4202602;NUCLEO MUN SAO JOSE;42035848;1;0;1;0;0;0;1;0;0;0;0;0;258;15;-27.80757552;-49.49139043
Bom Retiro;4202602;ESCOLA DO CAMPO PARAISO DA SERRA - VEREADOR OLDEMAR PHILIPPI;42035864;2;0;1;0;0;0;0;1;0;0;0;1;27;4;-27.8602705;-49.4656771
Bom Retiro;4202602;ESCOLA DO CAMPO BARBAQUA;42035872;2;0;1;0;0;0;0;1;0;0;0;1;48;4;-27.6915269;-49.4763681
Bom Retiro;4202602;ESCOLA DO CAMPO CANOAS;42035961;2;0;1;0;0;0;0;1;0;0;0;1;6;3;;
Bom Retiro;4202602;EEB ALEXANDRE GUSMAO;42036283;1;0;1;0;0;0;1;0;0;0;0;1;668;42;-27.7948301;-49.4885529
Urubici;4218905;CEI GALVINA VIEIRA AVILA;42036305;1;0;1;0;0;0;1;0;0;0;0;1;53;2;-27.99434734;-49.58256961
Urubici;4218905;CEI AMELIA MATOS DA LUZ;42036313;1;0;1;0;0;0;1;0;0;0;0;1;114;5;-28.0123709;-49.59466252
Urubici;4218905;CEI ADELAIDE BECKHAUSER GASPAR;42036321;2;0;1;0;0;0;0;1;0;0;0;1;48;6;-28.00041127;-49.54865643
Rio Rufino;4215059;CEI MUN ARCO-IRIS;42036330;1;0;1;0;0;0;1;1;0;0;0;1;81;18;-27.86562833;-49.78513283
Urubici;4218905;CEI RAIO DE SOL;42036348;2;0;1;0;0;0;0;1;0;0;0;1;68;3;-27.95570668;-49.58223408
Rio Rufino;4215059;CRECHE E PRE SILVANA NUNES DE SOUZA COSTA;42036356;2;0;1;0;0;0;0;1;0;0;0;1;27;6;-27.90108404;-49.72007826
Rio Rufino;4215059;EEB PROF DJALMA BENTO;42036364;1;0;1;0;0;0;1;0;0;0;0;0;204;14;-27.85956333;-49.77853667
Urubici;4218905;ESCOLA NUCLEADA AGUAS BRANCAS;42036372;2;0;1;0;0;0;0;1;0;0;0;1;108;8;-27.9563897;-49.5816296
Rio Rufino;4215059;ESC NUCLEO ROSA COPETTI COSTA;42036674;2;0;1;0;0;0;0;1;0;0;1;1;116;17;-27.89522817;-49.72397248
Urubici;4218905;ESCOLA MULTISSERIADA OTAVIO COSTA;42036704;2;0;1;0;0;0;0;1;0;0;1;1;6;2;-28.11757979;-49.72022963
Rio Rufino;4215059;E N ALMIDES RIBEIRO DOS SANTOS;42036828;2;0;1;0;0;0;0;1;0;0;0;1;43;11;-27.8940582;-49.7488492
Urubici;4218905;ESCOLA NUCLEADA RIO VACARIANOS;42036852;2;0;1;0;0;0;0;1;0;0;0;1;74;9;-27.96023043;-49.67915017
Urubici;4218905;ESCOLA NUCLEADA BERNARDO HENRIQUE WARMLING;42036860;2;0;1;0;0;0;0;1;0;0;0;1;91;7;-28.02325631;-49.50012948
Urubici;4218905;ESCOLA NUCLEADA LAUDELINO BORGUEZAN;42036879;2;0;1;0;0;0;0;1;0;0;0;1;77;7;-27.99758656;-49.54687066
Urubici;4218905;EEB ARAUJO FIGUEIREDO;42036941;1;0;1;0;0;0;1;0;0;0;0;1;697;44;-28.01542029;-49.59450643
Urubici;4218905;EEB MANOEL DUTRA BESSA;42036950;1;0;1;0;0;0;1;0;0;0;0;0;295;25;-27.99027486;-49.57965505
Campo Belo do Sul;4203402;ESCOLA DE EDUCACAO INFANTIL PINGO DE GENTE;42036968;1;0;1;0;0;0;1;0;0;0;0;1;180;13;-27.9002984;-50.7580894
Campo Belo do Sul;4203402;ESC ITINERANTE JOSE JOAQUIM DE LIMA XAVIER;42036984;2;0;1;0;0;0;0;1;0;0;0;1;84;12;-27.65544574;-50.84514465
Campo Belo do Sul;4203402;ESCOLA MULTISSERIADA MUNICIPAL MORRO DO CHAPEU;42037204;2;0;1;0;0;0;0;0;1;0;0;1;6;1;-27.9005735;-50.7589106
Santa Cecília;4215505;ESCOLA DE JOVENS E ADULTOS DE SANTA CECILIA - EJASC;42037255;1;0;1;0;0;0;1;0;0;0;0;0;33;4;-26.9700489;-50.4176871
Cerro Negro;4204178;NUCLEO MUN CONSTANCIO JOSE DA SILVA;42037298;1;0;1;0;0;0;0;1;0;0;0;1;95;12;-27.79697094;-50.87477024
Campo Belo do Sul;4203402;EEB MAJOR OTACILIO COUTO;42037352;1;0;1;0;0;0;0;0;1;0;0;0;642;34;-27.9008411;-50.7590073
Cerro Negro;4204178;NUCLEO MUN JOAO RODRIGUES DA SILVA;42037433;2;0;1;0;0;0;0;0;1;0;0;1;34;7;-27.62381;-50.97623167
Campo Belo do Sul;4203402;ESCOLA BASICA MUNICIPAL CASIMIRO DE ABREU;42037506;1;0;1;0;0;0;1;0;0;0;0;0;164;18;-27.90080333;-50.76892667
Cerro Negro;4204178;EEB PROF OTILIA ULYSSEA UNGARETTI;42037760;1;0;1;0;0;0;0;1;0;0;0;1;347;32;-27.79586167;-50.87501167
Ponte Alta;4213302;JI CHAPEUZINHO VERMELHO;42037794;1;0;1;0;0;0;1;0;0;0;0;0;50;6;-27.47057168;-50.38107455
Ponte Alta;4213302;JI VOVO MINA;42037808;1;0;1;0;0;0;1;0;0;0;0;0;49;4;-27.48063013;-50.38129097
Ponte Alta;4213302;EEB SAO TARCISIO;42038057;1;0;1;0;0;0;1;1;0;0;0;0;227;29;-27.4854345;-50.378584
Ponte Alta;4213302;EEB IRMA GERTRUDES;42038065;1;0;1;0;0;0;1;0;1;0;0;1;243;27;-27.47084293;-50.37982398
Praia Grande;4213807;CEI CANTINHO DOS SONHOS;42038073;1;0;1;0;0;0;1;0;0;0;0;1;111;12;-29.19572271;-49.96267743
Correia Pinto;4204558;ESC MULT MUN GONCALVES LEDO;42038316;2;1;1;0;0;0;0;1;0;0;1;1;33;3;-27.64102485;-50.31844698
Correia Pinto;4204558;ESC MULT MUN NANCY TEREZINHA RIBEIRO ORTIZ;42038340;2;0;1;0;0;0;0;1;0;0;1;1;27;3;-27.51188;-50.49794
Correia Pinto;4204558;ESC MULT MUN LIDIA BELCAMINO PERIM;42038391;2;0;1;0;0;0;0;1;0;0;1;1;13;2;-27.5978575;-50.3571566
Correia Pinto;4204558;EEB NS DOS PRAZERES;42038421;1;0;1;0;0;0;1;0;0;0;0;0;665;45;-27.588753;-50.3568367
Correia Pinto;4204558;COLEGIO MOTIVACAO LTDA;42038430;1;0;1;0;0;0;1;0;0;0;0;1;308;20;-27.5874087;-50.3613799
Correia Pinto;4204558;EEB JOAO PAULO I;42038448;1;0;1;0;0;0;1;0;0;0;0;0;508;34;-27.58518582;-50.36833171
Correia Pinto;4204558;EB MUN JOSE DO PATROCINIO;42038464;1;0;1;0;0;0;1;0;0;0;0;0;236;15;-27.56659027;-50.37920319
Correia Pinto;4204558;GE MUN VEREADOR LUIZ CLAUDIO MADRUGA;42038472;1;0;1;0;0;0;1;0;0;0;0;0;290;13;-27.59225667;-50.35662833
Correia Pinto;4204558;EB MUN OLINTHO D AVILA MESQUITA;42038480;1;0;1;0;0;0;1;0;0;0;0;1;337;23;-27.592145;-50.36583667
Mafra;4210100;EMEB ABELHINHA FELIZ;42038502;2;0;1;0;0;0;0;1;0;0;0;1;101;9;-26.1783646;-49.9781921
Mafra;4210100;CENTRO DE EDUCACAO INFANTIL MUNICIPAL VILA OLSEN;42038553;1;0;1;0;0;0;0;1;0;0;0;1;69;8;-26.0974421;-49.8278124
Mafra;4210100;EEB HERCILIO BUCH;42038570;1;0;1;0;0;0;0;1;0;0;0;1;233;21;-26.17799295;-49.97783059
Mafra;4210100;EMEF SAO LOURENCO;42038588;2;0;1;0;0;0;0;1;0;0;0;1;216;22;-26.1408113;-49.8722265
Mafra;4210100;EMEB AVENCAL DO SALTINHO;42038596;2;0;1;0;0;0;0;1;0;0;1;1;69;9;-26.20728333;-50.05621
Mafra;4210100;EMEB BENEMERITO FELIPE CARVALHO MARTINS;42038642;2;0;1;0;0;0;0;1;0;0;1;1;87;8;-26.2406938;-49.9366399
Mafra;4210100;EMEB AUGUSTA VITORIA;42038677;2;0;1;0;0;0;0;1;0;0;1;1;50;7;-26.26151885;-50.06840609
Mafra;4210100;CEIM PORTAO SAO LOURENCO;42038758;2;0;1;0;0;0;0;1;0;0;0;1;123;13;-26.1266845;-49.8579038
Mafra;4210100;EMEB VER EVALDO STEIDEL;42038782;2;0;1;0;0;0;0;1;0;0;1;1;152;17;-26.1380922;-50.0550897
Mafra;4210100;EMEF AMOLA FLECHA;42038839;1;0;1;0;0;0;1;0;0;0;0;1;72;9;-26.0982735;-49.8273797
Mafra;4210100;EEB PROF MARIA PAULA FERES;42038898;1;0;1;0;0;0;0;1;0;0;0;0;700;63;-26.14682113;-49.83440701
Mafra;4210100;COLEGIO UNIVERSITARIO MAFRENSE;42038901;1;0;1;0;0;0;0;1;0;0;0;0;157;25;-26.13342051;-49.80962952
Mafra;4210100;EEB MONTEIRO LOBATO;42038910;1;0;1;0;0;0;0;1;0;0;0;0;324;30;-26.1086443;-49.813631
Mafra;4210100;EEB PROF GUSTAVO FRIEDRICH;42038928;1;0;1;0;0;0;0;1;0;0;0;1;419;30;-26.1227617;-49.8251417
Mafra;4210100;EEB SANTO ANTONIO;42038936;1;0;1;0;0;0;0;1;0;0;0;0;1066;62;-26.12576597;-49.80843164
Mafra;4210100;EEB TENENTE ARY RAUEN;42038944;1;0;1;0;0;0;0;1;0;0;0;0;526;42;-26.10097444;-49.81550312
Mafra;4210100;EI PASSO DA CRUZ;42038987;2;0;1;0;0;0;0;0;1;0;0;1;10;1;-26.0441891;-49.982599
