NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_INEXISTENTE;IN_LIXO_QUEIMA;IN_TRATAMENTO_LIXO_SEPARACAO;QT_MAT_BAS;QT_DOC_BAS;COORDENADAS_LAT;COORDENADAS_LON
Princesa;4214151;ESC PUBL MUN RENASCER;42131189;1;0;1;0;0;0;0;1;0;0;0;0;271;14;-26.4423528;-53.5988088
Iraceminha;4207759;NUCLEO ESC PROFª MARIA OLINDA HERMANN;42131197;1;0;1;0;0;0;0;1;0;0;0;0;97;17;-26.82375455;-53.27165543
Rio dos Cedros;4214706;CEI CRIANCA FELIZ;42131200;1;0;1;0;0;0;1;0;0;0;0;1;279;22;-26.73796833;-49.27424833
Urussanga;4219002;CMEI PROF DIRCEO MACCARI;42131235;2;0;1;0;0;0;0;0;1;0;0;0;78;14;-28.51067572;-49.36911472
São João do Oeste;4216255;CENTRO EDUC CRISTO REI;42131251;2;0;1;0;0;0;0;1;0;0;0;1;43;8;;
São João do Oeste;4216255;CENTRO EDUC SAO JOAO DO OESTE;42131260;1;0;1;0;0;0;0;1;0;0;0;1;244;15;-27.0968;-53.59523
Cunha Porã;4204707;ESCOLA NUCLEO NUMERO UM;42131278;1;0;1;0;0;0;0;1;0;0;0;0;534;40;-26.89653;-53.1704
Saltinho;4215356;NUCLEO ESC MUN SALTINHO;42131316;1;0;1;0;0;0;0;1;0;0;0;0;213;14;-26.61077558;-53.06196048
Nova Veneza;4211603;EB MUN LIBERO UGIONI;42131332;2;0;1;0;0;0;0;1;0;0;0;1;144;13;-28.71692008;-49.64796325
Papanduva;4212205;ESCOLA MUNICIPAL PREFEITO RUBENS ALBERTO JAZAR;42131340;1;0;1;0;0;0;0;0;1;0;0;1;320;17;;
Santa Terezinha;4215679;ESCOLA BASICA MUNICIPAL ALTO RIO DA ANTA;42131375;2;0;1;0;0;0;1;0;0;0;0;0;270;17;-26.65651362;-49.99285008
Tunápolis;4218756;CENTRO EDUCACIONAL HELGA FOLLMANN;42131405;1;0;1;0;0;0;0;1;0;0;0;1;218;12;;
Guatambú;4206652;ESCOLA MUNICIPAL FRANCISCO CORA;42131413;1;0;1;0;0;0;0;1;0;0;0;0;492;33;-27.1328111;-52.7796084
Palma Sola;4212007;NUCLEO DE ENSFUNDPREFLIBORIO RKUHN;42131421;1;0;1;0;0;0;0;1;0;0;0;1;400;18;-26.3528463;-53.2757775
Ituporanga;4208500;CENTRO DE EDUCACAO INFANTIL OLGA SCHUHMACHER ISRAEL;42131430;1;0;1;0;0;0;0;1;0;0;0;1;39;2;-27.44710374;-49.50230039
Flor do Sertão;4205357;CENTRO EDUC PE LUIS MUHL;42131456;1;0;1;0;0;0;0;1;0;0;0;1;214;21;-26.77879355;-53.34647211
Campo Erê;4203501;CENTRO EDUCACIONAL MUNICIPAL PREFEITO JOAO TELLES PADILHA;42131472;1;0;1;0;0;0;0;1;0;0;0;1;381;22;-26.39269177;-53.0728062
Campo Erê;4203501;CENTRO EDUCACIONAL MUNICIPAL MARIA NELLY TRAPP CATUSSO;42131480;1;0;1;0;0;0;0;1;0;0;0;1;176;14;-26.4050424;-53.0751728
Treviso;4218350;CEI PROF ANGELINA REMOR DE LUCA;42131499;1;0;1;0;0;0;1;0;0;0;0;1;50;11;-28.50341914;-49.45695698
Bom Jesus do Oeste;4202578;ESCOLA MUNICIPAL PROFESSOR ALBANO BORRE;42131502;1;0;1;0;0;0;0;1;0;0;0;1;133;12;-26.69412846;-53.10007702
Iporã do Oeste;4207650;VIVENDO A INFANCIA;42131510;2;0;1;0;0;0;0;1;0;0;0;1;36;3;-26.97963;-53.43841667
Pinhalzinho;4212908;CEIM MENINO JESUS;42131529;1;0;1;0;0;0;0;1;0;0;0;1;107;7;-26.85299667;-52.99518333
Dionísio Cerqueira;4205001;EI MUN JOSE DO PATROCINIO;42131537;2;0;1;0;0;0;0;0;1;0;1;1;60;8;-26.39430451;-53.67017199
Xanxerê;4219507;COLEGIO E PRE - VESTIBULAR EXPRESSIVO;42131545;1;0;1;0;0;0;0;1;0;0;0;0;481;34;-26.8830461;-52.4075819
Major Gercino;4210209;E M E I E F MONSENHOR JOSE LOOKS;42131570;1;0;1;0;0;0;1;1;0;0;0;1;165;10;-27.41517103;-48.95135539
Forquilhinha;4205456;CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO - CAESP ARTUR ARNS;42131600;1;0;1;0;0;0;1;0;0;0;0;1;;;-28.75563145;-49.44025852
Abelardo Luz;4200101;CEI VILA CERES;42131618;1;0;1;0;0;0;0;1;0;0;0;0;41;5;-26.5548495;-52.3278332
Chapecó;4204202;CENTRO DE ENS MARIO QUINTANA;42131626;1;0;1;0;0;0;1;0;0;0;0;1;192;13;-27.0978393;-52.6185563
São Miguel do Oeste;4217204;EMEIEF WALDEMAR ANTONIO VON DENTZ;42131634;2;0;1;0;1;0;0;1;0;0;0;1;94;17;-26.6778928;-53.5598384
Águas Frias;4200556;ESCOLA DO CAMPO EM TEMPO INTEGRAL TARUMAZINHO;42131642;2;0;1;0;0;0;0;0;1;0;1;1;62;8;-26.8413835;-52.8778369
Cordilheira Alta;4204350;EB MUN FERNANDO MACHADO;42131650;1;0;1;0;0;0;0;1;0;0;0;1;220;10;-26.9488683;-52.6728434
Videira;4219309;CENTRO MUNICIPAL DE EDUCACAO INFANTIL AMBROSIO FIORESE;42131669;1;0;1;0;0;0;0;1;0;0;0;0;166;11;-27.00460056;-51.06728931
Videira;4219309;CENTRO MUNICIPAL DE EDUCACAO INFANTIL CLAUDIO BALESTRIN;42131677;1;0;1;0;0;0;0;1;0;0;0;0;140;8;-26.9981393;-51.1489008
Sul Brasil;4217758;NUCLEO ESC SAO JOAO BOSCO;42131707;2;0;1;0;0;0;0;0;1;0;1;1;45;8;-26.69596183;-52.95487764
Sul Brasil;4217758;NUCLEO ESC PAULO FREIRE;42131715;1;0;1;0;0;0;1;0;0;0;0;1;153;11;-26.73870488;-52.96247073
Calmon;4203154;CEI VICTOR BAPTISTA ADAMI;42131731;1;0;1;0;0;0;0;1;0;0;0;0;206;14;-26.6020513;-51.0978766
Caibi;4203105;PE CARROSSEL;42131740;2;0;1;0;0;0;0;1;0;0;0;0;7;4;-26.96423625;-53.21208885
Criciúma;4204608;EMEB FIORENTO MELLER;42131766;1;0;1;0;0;0;1;0;0;0;0;1;394;26;-28.6852767;-49.4232617
Ouro Verde;4211850;ESCOLA MUNICIPAL PROFESSORA SONIA MENTA BARRETA;42131774;1;0;1;0;0;0;1;0;0;0;0;1;147;13;-26.70129331;-52.30571661
Chapecó;4204202;CEIM CRISTO REI;42131804;1;0;1;0;0;0;1;0;0;0;0;1;213;13;-27.07089175;-52.63601825
Mondaí;4211009;CENTRO EDUCACIONAL E BENEFICENTE ARTUR DEISS;42131820;1;0;1;0;0;0;0;1;0;0;0;1;12;4;-27.10355;-53.39963
Brusque;4202909;CENTRO EDUCACIONAL CULTURA LTDA;42131855;1;0;1;0;0;0;1;0;0;0;0;0;553;30;-27.0998385;-48.9296576
Timbó Grande;4218251;ESCOLA MUN GLEIDIS RODRIGUES;42131863;1;0;1;0;0;0;0;1;0;0;0;1;775;55;-26.61442833;-50.67286167
Guaraciaba;4206405;E M PE ALFREDO KASPER;42131910;1;0;1;0;0;0;1;0;0;0;0;1;708;35;-26.60223976;-53.52526483
Bocaina do Sul;4202438;ESCOLA BASICA MUNICIPAL PADRE THEODORO BAUSCHULT;42131936;1;0;1;0;0;0;1;1;0;0;0;0;453;30;-27.741695;-49.94596167
Bocaina do Sul;4202438;CRECHE RAULINO FELIPE DOS SANTOS CURINGA;42131944;1;0;1;0;0;0;1;1;0;0;0;0;25;6;-27.748235;-49.95143833
Três Barras;4218301;CMEI MARIA UBA DE ANDRADE;42131960;1;0;1;0;0;0;0;1;0;0;0;0;86;11;-26.11106;-50.30693
Porto União;4213609;NUCLEO DE EDUCACAO INFANTIL BALAO MAGICO;42131995;1;0;1;0;0;0;1;0;1;0;0;1;34;15;-26.27783866;-51.06798261
Capão Alto;4203253;CEIM DOMICILIA LUIZ DE CORDOVA - DONA ALICE;42132053;1;0;1;0;0;0;0;1;0;0;0;1;119;12;-27.93853383;-50.51533479
São Ludgero;4217006;CEI DOM GREGORIO WARMELING;42132061;1;0;1;0;0;0;1;0;0;0;0;1;271;20;-28.33089792;-49.18167601
Gravatal;4206207;EEF PROFª NAIDE GUEDERT TEIXEIRA;42132070;1;0;1;0;0;0;1;0;0;0;0;1;118;13;-28.3298798;-49.0383701
Painel;4211892;EEB MUN SANTO ANTONIO;42132096;2;0;1;0;0;0;0;1;0;0;0;1;88;16;-27.8711683;-49.953385
São Domingos;4216107;EMEF PROFESSORA NAIR TEIXEIRA MORSCHHEISER;42132100;1;0;1;0;0;0;1;0;0;0;0;0;404;19;-26.56851147;-52.53153941
São Domingos;4216107;ESCOLA INFANTIL MUNICIPAL PEQUENO POLEGAR;42132118;2;0;1;0;0;0;0;1;0;0;1;0;6;4;-26.58376839;-52.64173093
Tubarão;4218707;CEI RECIFE;42132126;1;0;1;0;0;0;1;0;0;0;0;0;68;9;-28.48628423;-48.99260469
Imbituba;4207304;CMEI ALCEU ROCHADEL DA SILVA;42132169;1;0;1;0;0;0;1;0;0;0;0;1;166;34;-28.22059833;-48.67379667
Garopaba;4205704;CEI PROF MARIA MARTA R SANSEVERINO;42132177;1;0;1;0;0;0;0;1;0;0;0;1;61;5;-28.10373279;-48.6756963
Abelardo Luz;4200101;EBM PROFº HILDO B GOULART;42132193;2;0;1;0;0;0;0;1;0;0;0;0;32;7;-26.6413879;-52.3673985
Jacinto Machado;4208708;CENTRO EDUC INF PEQUENO CIDADAO;42132231;1;0;1;0;0;0;1;0;0;0;0;0;151;9;-29.00013591;-49.7632441
Jaraguá do Sul;4208906;IFSC - CAMPUS JARAGUA DO SUL;42132258;1;0;1;0;0;0;1;0;0;0;0;1;548;54;-26.47794;-49.08971
Jacinto Machado;4208708;CEI VIVER E CRESCER;42132266;1;0;1;0;0;0;0;1;0;0;0;0;77;5;-29.01153;-49.77703
Capinzal;4203907;ESC MUN DR VILSON PEDRO KLEINUBING;42132274;1;0;1;0;0;0;0;1;0;0;0;1;576;34;-27.38183247;-51.59365707
Zortéa;4219853;GRUPO ESCOLAR MUNICIPAL HORIZONTE;42132282;1;0;1;0;0;0;0;1;0;0;0;1;626;34;-27.4526043;-51.5511803
São Joaquim;4216503;EEBM CAIC FULVIO AMARANTE FERREIRA;42132304;1;0;1;0;0;0;1;0;0;0;0;0;158;16;-28.2917671;-49.9455701
Ibiam;4206751;CENTRO EDUCACIONAL ELIZIANE TITON;42132312;1;0;1;0;0;0;0;1;0;0;0;0;215;13;-27.178847;-51.237273
São Joaquim;4216503;CENTRO EDUCACIONAL DINAMICO;42132320;1;0;1;0;0;0;1;0;0;0;0;0;229;24;-28.295005;-49.93192833
Sombrio;4217709;E E B MUNICIPAL PROFESSORA NILZA MATOS PEREIRA;42132339;1;0;1;0;0;0;0;1;0;0;0;0;322;37;-29.1047157;-49.62193015
Passo de Torres;4212254;EMEF MANOEL RODRIGUES DA SILVA;42132347;1;0;1;0;0;0;1;0;0;0;0;0;1000;43;-29.32285879;-49.72434564
Lacerdópolis;4209201;CENTRO INTEGRADO DE EDUCACAO DE LACERDOPOLIS - CIEL;42132355;1;0;1;0;0;0;0;1;0;0;0;0;144;10;-27.25938316;-51.55633035
Erval Velho;4205209;EB MUN CESAR AVELINO BRAGAGNOLO;42132410;1;0;1;0;0;0;0;1;0;0;0;0;413;20;;
Apiúna;4201257;EB PROFº WADISLAU SCHMIDT;42132428;2;0;1;0;0;0;0;1;0;0;0;1;124;13;-27.06921667;-49.35145833
Apiúna;4201257;EB PROFª ALBERTINA KREUSCH CAPRALE;42132436;2;0;1;0;0;0;0;1;0;0;0;1;66;11;-27.20116167;-49.370215
Abelardo Luz;4200101;EBM PROFº ERNESTO SIRINO;42132444;2;0;1;0;0;0;0;1;0;0;1;0;94;11;-26.6496268;-52.2574144
Araranguá;4201406;CEI REINO DA FANTASIA;42132452;1;0;1;0;0;0;0;0;1;0;0;0;69;9;-28.94123;-49.3741586
Itajaí;4208203;CEI LAERCIO MAURO MALBURG;42132533;1;0;1;0;0;0;1;0;0;0;0;1;118;12;-26.88937382;-48.68086583
Lages;4209300;CEIM DOS FILHOS DOS FUNC DA PREF DO MUN DE LAGES;42132541;1;0;1;0;0;0;1;0;0;0;0;1;206;20;-27.809235;-50.32293
Lages;4209300;CEIM IVO PACHECO DE ANDRADE;42132550;1;0;1;0;0;0;1;0;0;0;0;0;185;18;-27.77029;-50.2950967
Lages;4209300;CE APRENDER BRINCANDO LTDA;42132568;1;0;1;0;0;0;1;0;0;0;0;0;452;27;-27.8151162;-50.3121112
Governador Celso Ramos;4206009;ESC MUN PROFª SILVIA PRAZERES DE CARVALHO;42132622;1;0;1;0;0;0;0;1;0;0;0;1;61;9;;
Guaramirim;4206504;CEI MAURITA MARIA ROSA;42132630;1;0;1;0;0;0;1;1;0;0;0;1;240;10;-26.4711562;-48.9862951
Brusque;4202909;CENTRO MUNICIPAL DE EDUCACAO INFANTIL ELSA BODENMULLER DE MARCHI;42132657;1;0;1;0;0;0;1;0;0;0;0;0;229;22;-27.1435113;-48.903773
Jaraguá do Sul;4208906;CENTRO EDUCACIONAL VIDA ATIVA;42132665;1;0;1;0;0;0;1;0;0;0;0;1;150;10;-26.48493;-49.08548
Massaranduba;4210605;CEI HULDA CARDOSO;42132673;1;0;1;0;0;0;0;0;1;0;0;1;86;13;-26.6131984;-49.0060044
Ouro;4211801;CENTRO DE EDUCACAO INFANTIL RAIO DE SOL;42132681;1;0;1;0;0;0;1;0;0;0;0;1;116;18;-27.33747259;-51.61339152
Ouro;4211801;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PEDACINHO DO CEU;42132690;1;0;1;0;0;0;1;0;0;0;0;1;231;26;-27.3287762;-51.59809638
Tangará;4217907;CENTRO DE EDUCACAO INFANTIL ANGELA FUGANTI;42132703;1;0;1;0;0;0;0;1;0;0;0;0;246;19;-27.10052443;-51.24757495
Lages;4209300;CEIM MIRIAM REGINA DE OLIVEIRA KOECHE;42132711;1;0;1;0;0;0;0;1;0;0;0;1;30;7;-27.81589864;-50.34624912
Dona Emma;4205100;CENTRO DE EDUCACAO INFANTIL ELZA RIZZIERI;42132720;1;0;1;0;0;0;0;1;0;0;0;1;132;19;-26.98602929;-49.72289351
Lages;4209300;CEIM CANTINHO FELIZ;42132738;1;0;1;0;0;0;0;1;0;0;0;1;71;9;-27.83092479;-50.33591247
Lages;4209300;CEIM DO BAIRRO CONTA DINHEIRO;42132746;1;0;1;0;0;0;1;0;0;0;0;0;44;6;-27.7996605;-50.3031386
Mafra;4210100;CEIM FAXINAL;42132754;1;0;1;0;0;0;0;1;0;0;0;1;123;13;-26.1545847;-49.824635
Ponte Alta;4213302;CRECHE VER JOAO FERREIRA DA CRUZ;42132789;1;0;1;0;0;0;1;0;0;0;0;0;34;4;-27.4689287;-50.37959548
Campos Novos;4203600;CENTRO DE EDUCACAO INFANTIL ELIETE TEIXEIRA LOPES;42132797;1;0;1;0;0;0;1;0;0;0;0;1;300;17;-27.40593167;-51.21447
Laguna;4209409;CEI SONHO DE CRIANCA;42132819;2;0;1;0;0;0;0;0;1;0;0;1;13;3;-28.42893544;-48.85241213
Porto Belo;4213500;COLEGIO ANA LUIZA;42132827;1;0;1;0;0;0;1;0;0;0;0;1;191;21;-27.15338;-48.53607
Criciúma;4204608;CEI AFASC MUNDO ENCANTADO;42132835;1;0;1;0;0;0;1;1;0;0;0;1;251;38;-28.71115016;-49.36105001
Salto Veloso;4215406;CMEI NONA VERGINIA;42132843;1;0;1;0;0;0;1;0;0;0;0;1;287;16;-26.9049643;-51.4050338
Taió;4217808;ESCOLA DE ENSINO FUNDAMENTAL PREFEITA ERNA HEIDRICH;42132878;1;0;1;0;0;0;1;0;0;0;0;1;963;58;-27.11452088;-49.98558744
Armazém;4201505;EB ANTONIO DIOMARIO DA ROSA;42132886;2;0;1;0;0;0;1;0;0;0;0;1;116;17;-28.20781668;-49.01866499
Gravatal;4206207;EEB JOSE CARDOSO DE AGUIAR;42132894;2;0;1;0;0;0;1;0;0;0;0;1;166;24;-28.36430153;-48.98348632
Irineópolis;4207908;NUCLEO ESCOLAR PRESIDENTE ADOLFO KONDER;42132908;2;0;1;0;0;0;0;1;0;0;0;0;326;19;-26.2546218;-50.71580442
Orleans;4211702;EEB PROF LEOPOLDO HANNOFF;42132916;2;0;1;0;0;0;0;1;0;0;0;1;145;13;-28.27993731;-49.30824123
Orleans;4211702;EEB MARTHA CLAUDIO MACHADO;42132924;2;0;1;0;0;0;0;1;0;0;0;1;155;12;-28.250268;-49.3847575
Morro Grande;4211256;EMEF PREFEITO DARIO CREPALDI;42132932;2;0;1;0;0;0;0;1;0;0;0;1;164;16;-28.74638;-49.75163
Ilhota;4207106;ESC MUN ALBERTO SCHMITT;42132940;2;0;1;0;0;0;0;0;1;0;0;1;470;18;-26.84996166;-48.86790085
Abelardo Luz;4200101;CEI E CRECHE UM SONHO A MAIS;42132959;1;0;1;0;0;0;0;1;0;0;0;0;56;11;-26.5664394;-52.3380196
Rodeio;4215109;CRECHE MUNICIPAL IRMA COLOMBA;42132967;1;0;1;0;0;0;1;0;0;0;0;1;140;9;-26.91945047;-49.36598869
Tigrinhos;4217956;CE PROFESSOR IVO LUIZ HONNEF;42132975;1;0;1;0;0;0;0;1;0;0;0;0;176;18;-26.68915775;-53.15874437
Biguaçu;4202305;EEBI WHERA TUPA POTY DJA;42132983;2;2;1;0;0;0;0;1;0;0;0;1;61;12;;
Presidente Castello Branco;4213906;CENTRO EDUCACIONAL DE ENSINO DE PRIMEIRO GRAU;42133025;1;0;1;0;0;0;0;1;0;0;0;1;138;10;;
Ipira;4207601;ESCOLA BASICA MUNICIPAL WALDOMIRO LIESSEN;42133050;2;0;1;0;0;0;1;0;0;0;0;0;50;13;-27.29547046;-51.77555137
Arabutã;4201273;NUCLEO EDUCACIONAL MUNICIPAL NOVA ESTRELA;42133068;1;0;1;0;0;0;0;1;0;0;0;1;128;10;-27.15063167;-52.20329946
Arabutã;4201273;GRUPO ESCOLAR PAULO FREIRE;42133076;1;0;1;0;0;0;0;1;0;0;0;1;212;12;-27.15699647;-52.13429589
Blumenau;4202404;EBM PATRICIA HELENA FINARDI PEGORIM;42133106;1;0;1;0;0;0;1;0;0;0;0;1;217;23;-26.8523131;-49.0470051
Florianópolis;4205407;COLEGIO DA LAGOA;42133114;1;0;1;0;0;0;1;0;0;0;0;1;413;42;-27.6039672;-48.4754264
Concórdia;4204301;EBM FREI CIPRIANO CHARDON;42133122;2;0;1;0;0;0;0;1;0;0;0;1;152;20;-27.17998572;-51.91908522
Concórdia;4204301;EBM ELIZABETHA ANDREAZZO PAVAN;42133130;2;0;1;0;0;0;1;0;0;0;0;1;57;12;-27.12371037;-51.98378513
Concórdia;4204301;EBM ROMEU DE SISTI;42133149;1;0;1;0;0;0;0;1;0;0;0;1;155;22;-27.15719956;-51.85787486
Concórdia;4204301;EBM ANGELO ARY BIEZUS;42133157;2;0;1;0;0;0;0;1;0;0;0;0;240;20;-27.18681667;-52.03677667
Concórdia;4204301;GEM PETROPOLIS;42133165;1;0;1;0;0;0;1;0;0;0;0;1;217;12;-27.22277727;-52.04651227
Concórdia;4204301;EBM NATUREZA;42133173;1;0;1;0;0;0;1;1;0;0;0;1;243;17;-27.21190434;-52.06410402
Itapoá;4208450;ESCOLA MUNICIPAL MONTEIRO LOBATO;42133181;1;0;1;0;0;0;0;1;0;0;0;1;474;20;-26.0656673;-48.6215899
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL PARAISO DA CRIANCA;42133190;1;0;1;0;0;0;1;0;0;0;0;1;314;7;-26.21182;-48.82464
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL GIRASSOL;42133203;1;0;1;0;0;0;1;0;0;0;0;1;169;7;-26.26856;-48.86964
Florianópolis;4205407;ESCOLA DA FAZENDA;42133211;1;0;1;0;0;0;1;1;0;0;0;1;364;21;-27.67482257;-48.50551136
Joinville;4209102;ESCOLA MUNICIPAL PROFESSORA KARIN BARKEMEYER;42133220;1;0;1;0;0;0;1;0;0;0;0;1;1195;50;-26.29361;-48.90921
Mirim Doce;4210852;CENTRO EDUCACIONAL GIACOMO ZOMMER;42133238;2;0;1;0;0;0;0;0;1;0;0;1;107;14;-27.21356928;-50.12244087
Rio do Oeste;4214607;ESCOLA DE ENSINO FUNDAMENTAL VEREADOR ALFREDO SCOTTINI;42133246;2;0;1;0;0;0;0;1;0;0;1;1;179;12;-27.12429779;-49.87099128
Rio do Campo;4214508;ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTA MARIA;42133254;2;0;1;0;0;0;0;0;1;0;0;1;178;15;-26.83644667;-50.07922333
Pouso Redondo;4213708;CENTRO EDUCACIONAL PADRE DIONISIO PELUSO;42133262;2;0;1;0;0;0;0;1;0;0;0;1;95;10;-27.26214315;-50.04155617
Canoinhas;4203808;ESCOLA BASICA MUNICIPAL MARIA IZABEL DE LIMA CUBAS;42133289;2;0;1;0;0;0;0;1;0;0;1;1;344;22;-26.3203;-50.60621333
Blumenau;4202404;CENTRO MUN DE EDUCACAO ALTERNATIVA;42133297;1;0;1;0;0;0;1;0;0;0;0;1;;;-26.91378216;-49.08260115
Blumenau;4202404;COLEGIO ENERGIA;42133319;1;0;1;0;0;0;1;0;0;0;0;0;224;26;-26.9212427;-49.0660631
São José;4216602;CEM VILA FORMOSA;42133327;1;0;1;0;0;0;1;1;0;0;0;1;241;26;-27.5827575;-48.6807886
São José;4216602;CEM JOSE NITRO;42133335;1;0;1;0;0;0;1;1;0;0;0;0;149;14;-27.56234;-48.63608
São José;4216602;CEM JARDIM SOLEMAR;42133343;1;0;1;0;0;0;1;1;0;0;0;1;297;20;-27.573273;-48.6316574
Florianópolis;4205407;NEIM ILHA CONTINENTE;42133351;1;0;1;0;0;0;1;0;0;0;0;0;98;13;-27.59944943;-48.58321675
Florianópolis;4205407;COLEGIO PLANETA CRIANCA;42133386;1;0;1;0;0;0;1;0;0;0;0;1;62;9;-27.59701;-48.58599
Joinville;4209102;EEM DEP NAGIB ZATTAR;42133394;1;0;1;0;0;0;1;0;0;0;0;1;1006;48;-26.21448;-48.81742
Joinville;4209102;CEJA DE JOINVILLE;42133416;1;0;1;0;0;0;1;0;0;0;0;1;600;62;-26.312248;-48.8417701
São Pedro de Alcântara;4217253;EB DR ADALBERTO TOLENTINO DE CARVALHO;42133432;1;0;1;0;0;0;0;1;0;0;0;1;397;27;-27.5719277;-48.76092324
Tangará;4217907;EBM MARIA LUIZA OZORIO ZUMMER;42133440;2;0;1;0;0;0;0;1;0;0;1;1;154;15;-27.1186761;-51.0896547
Biguaçu;4202305;CEI MUN ALGODAO DOCE;42133483;1;0;1;0;0;0;0;0;1;0;0;0;149;18;-27.49630546;-48.65382984
Celso Ramos;4204152;NUCLEO MUNICIPAL E B SANTO ANTONIO;42133491;2;0;1;0;1;0;0;1;0;0;1;1;109;16;;
Correia Pinto;4204558;EB MUN JORNALISTA CALDAS JUNIOR;42133513;1;0;1;0;0;0;1;0;0;0;0;1;428;21;-27.57953019;-50.36319746
Braço do Trombudo;4202859;EB ADRIANO MOSIMANN;42133530;1;0;1;0;0;0;1;1;0;0;0;1;131;10;-27.38203689;-49.94698082
Pouso Redondo;4213708;CENTRO EDUCACIONAL PADRE JOSE BALISTIERI;42133548;2;0;1;0;0;0;0;0;1;0;0;0;195;17;-27.32445422;-49.95863285
Porto União;4213609;NUCLEO EDUCACIONAL FREI DEODATO;42133556;2;0;1;0;0;0;0;1;0;0;0;1;116;15;-26.37173;-51.07876
Aurora;4201901;CENTRO EDUCACIONAL ANA GALVAN;42133564;1;0;1;0;0;0;1;0;0;0;0;0;383;47;-27.37647;-49.61349833
Palmeira;4212056;NUCLEO MUN PROFª ANTONIETA F DE SOUZA;42133572;1;0;1;0;0;0;1;0;0;0;0;0;188;16;-27.5799779;-50.158053
Anita Garibaldi;4201000;EMEF MUN JOSE BORGES DA SILVA;42133580;1;0;1;0;0;0;0;1;0;0;0;1;377;25;-27.69218949;-51.12923216
Chapecó;4204202;EB MUN DE ED DE JOVENS E AD PAULO FREIRE;42133599;1;0;1;0;0;0;1;0;0;0;0;1;475;34;-27.1050342;-52.6070312
São Joaquim;4216503;EEI JOAQUIM PEREIRA;42133610;2;0;1;0;0;0;1;0;0;0;0;0;44;10;-28.3928089;-49.9390286
Porto União;4213609;NUCLEO DE EDUCACAO INFANTIL LINA SANDER;42133629;1;0;1;0;0;0;1;0;0;0;0;1;72;9;-26.3859595;-50.8795085
Chapecó;4204202;ESCOLA PARQUE CIDADA CYRO SOSNOSKY;42133637;1;0;1;0;0;0;0;0;1;0;0;1;1290;80;-27.10696;-52.67647
São José do Cedro;4216701;ESC MUN CEBEM SAO CRISTOVAO;42133653;1;0;1;0;0;0;0;1;0;0;0;1;222;21;-26.45253892;-53.50607587
Belmonte;4202156;CENTRO MUN DE ENS FUND PROFº JOAO REVERS;42133661;1;0;1;0;0;0;0;1;0;0;0;1;151;9;-26.84629977;-53.5831377
Ipuaçu;4207684;ESCOLA MUNICIPAL MONTEIRO LOBATO;42133670;1;0;1;0;0;0;0;1;0;0;0;1;188;11;-26.63520078;-52.45681323
Guabiruba;4206306;ESCOLA DE EDUCACAO INFANTIL TIA ANGELIKA;42133688;1;0;1;0;0;0;1;0;0;0;0;1;162;16;-27.093615;-48.966085
Brusque;4202909;CEI ADELINA ZEN;42133696;1;0;1;0;0;0;1;0;0;0;0;1;111;8;-27.13354602;-48.88567386
Coronel Martins;4204459;GRUPO ESCOLAR MUNICIPAL MONTEIRO LOBATO;42133700;1;0;1;0;0;0;1;0;0;0;0;1;148;9;-26.51337015;-52.67035889
Paraíso;4212239;CIEF PROFº DARCY RIBEIRO;42133726;2;0;1;0;0;0;0;1;0;0;0;1;206;12;-26.61069;-53.67702
Meleiro;4210803;ESCOLA DE EDUCACAO BASICA MUNICIPAL INES TONELLI NAPOLE;42133734;1;0;1;0;0;0;0;1;0;0;0;1;505;24;-28.828385;-49.63493333
Imbituba;4207304;CEJA DE IMBITUBA;42133793;1;0;1;0;0;0;1;0;0;0;0;0;427;44;-28.238905;-48.67016667
São Joaquim;4216503;CEJA DE SAO JOAQUIM;42133807;1;0;1;0;0;0;1;1;0;0;0;0;156;26;-28.29157106;-49.93197452
Florianópolis;4205407;NEIM ANNA SPYRIOS DIMATTOS;42133815;1;0;1;0;0;0;1;0;0;0;0;1;240;26;-27.69040264;-48.55569603
Brusque;4202909;CEI SOFIA DUBIELLA;42133823;1;0;1;0;0;0;1;0;1;0;0;1;294;25;-27.08375333;-48.907725
Entre Rios;4205175;PRE ESCOLAR PROFESSORA VERGINIA DE MORAES;42133831;1;0;1;0;0;0;0;1;0;0;0;1;59;5;-26.72337;-52.56471
Itapema;4208302;UD DE ITAPEMA;42133840;1;0;1;0;0;0;1;0;0;0;0;0;135;14;-27.12695;-48.60854
Penha;4212502;CEI DONA BELINHA;42133858;1;0;1;0;0;0;0;1;0;0;0;0;149;11;-26.81823718;-48.65187558
