NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_INEXISTENTE;IN_LIXO_QUEIMA;IN_TRATAMENTO_LIXO_SEPARACAO;QT_MAT_BAS;QT_DOC_BAS;COORDENADAS_LAT;COORDENADAS_LON
Blumenau;4202404;EEB CHRISTOPH AUGENSTEIN;42016240;1;0;1;0;0;0;1;0;0;0;0;1;323;27;-26.894505;-49.13000667
Blumenau;4202404;ESCOLA TECNICA DO VALE DO ITAJAI;42016266;1;0;1;0;0;0;1;0;0;0;0;1;246;18;-26.90537092;-49.07816637
Pomerode;4213203;CE NS DE FATIMA;42016274;1;0;1;0;0;0;1;0;0;0;0;1;233;27;-26.74104072;-49.17813639
Pomerode;4213203;CEIM ROSA BORCK;42016282;1;0;1;0;0;0;0;1;0;0;0;0;174;16;-26.70711908;-49.16371456
Pomerode;4213203;EEB PRES PRUDENTE DE MORAIS;42016290;1;0;1;0;0;0;1;1;0;0;0;1;325;18;-26.70497765;-49.16075571
Pomerode;4213203;EM RAULINO HORN;42016339;2;0;1;0;0;0;0;1;0;0;0;1;22;8;-26.6409499;-49.1410357
Pomerode;4213203;CMEI PROF REIMAR EHLERT;42016371;1;0;1;0;0;0;0;1;0;0;0;1;63;5;-26.66619397;-49.15230789
Pomerode;4213203;EM DR WUNDERWALD;42016380;1;0;1;0;0;0;0;1;0;0;0;1;112;12;-26.73024676;-49.14238004
Pomerode;4213203;COLEGIO SINODAL DOUTOR BLUMENAU;42016410;1;0;1;0;0;0;1;0;0;0;0;1;615;48;-26.73861838;-49.17845073
Pomerode;4213203;EBM ALMIRANTE BARROSO;42016428;1;0;1;0;0;0;1;1;0;0;0;1;610;25;-26.6816562;-49.1444919
Pomerode;4213203;EBM DR AMADEU DA LUZ;42016436;1;0;1;0;0;0;1;1;0;0;0;1;615;30;-26.68560154;-49.17256773
Pomerode;4213203;EEB JOSE BONIFACIO;42016444;1;0;1;0;0;0;1;0;0;0;0;0;641;36;-26.7369489;-49.1775411
Pomerode;4213203;EBM OLAVO BILAC;42016452;1;0;1;0;0;0;0;0;1;0;0;1;692;34;-26.8225892;-49.1601571
Pomerode;4213203;EEBM DUQUE DE CAXIAS;42016479;1;0;1;0;0;0;0;1;0;0;0;1;275;28;-26.7131924;-49.1846307
Gaspar;4205902;COLEGIO MADRE FRANCISCA LAMPEL;42016509;1;0;1;0;1;0;0;1;0;0;0;1;587;39;-26.92970746;-48.95520385
Gaspar;4205902;CDI IRMA CECILIA VENTURI;42016517;1;0;1;0;0;0;0;1;0;0;0;1;135;8;-26.82868093;-49.02944053
Gaspar;4205902;CRECHE LAR MARIA DE NAZARE;42016533;1;0;1;0;0;0;0;1;0;0;0;1;96;4;-26.9256007;-48.9674319
Gaspar;4205902;CDI TIA MARIA ELISA;42016541;1;0;1;0;0;0;1;0;0;0;0;1;282;17;-26.8999267;-49.0051373
Gaspar;4205902;EEB FREI POLICARPO;42016649;1;0;1;0;0;0;1;0;0;0;0;1;516;38;-26.8279716;-49.0290598
Gaspar;4205902;EEB PROFº HONORIO MIRANDA;42016657;1;0;1;0;0;0;1;1;0;0;0;1;1134;60;-26.93033357;-48.9557936
Gaspar;4205902;EEB MARINA VIEIRA LEAL;42016665;1;0;1;0;0;0;1;1;0;0;0;0;541;32;-26.99780175;-48.88982258
Gaspar;4205902;EEB MARIO PEDERNEIRAS;42016673;1;0;1;0;0;0;0;1;0;0;0;1;155;10;-26.90987735;-48.8901174
Gaspar;4205902;EEB PROF ANGELICA DE SOUZA COSTA;42016681;1;0;1;0;0;0;1;1;0;0;0;1;245;12;-26.90200799;-48.9849462
Gaspar;4205902;EEF PROF ANA LIRA;42016746;2;0;1;0;0;0;0;1;0;0;0;1;61;9;-27.0118247;-48.9866402
Gaspar;4205902;E E B BELCHIOR;42016789;1;0;1;0;0;0;0;1;0;0;0;1;149;9;-26.8557223;-49.0347865
Gaspar;4205902;EEB PROFESSOR OLIMPIO MORETTO;42016851;1;0;1;0;0;0;0;1;0;0;0;1;385;19;-26.94506981;-48.983949
Gaspar;4205902;ESCOLA DE EDUCACAO BASICA PROFESSORA ANINHA PAMPLONA ROSA;42016860;1;0;1;0;0;0;0;1;0;0;0;1;154;11;-26.96049069;-48.94814254
Gaspar;4205902;EEB FERANDINO DAGNONI;42016878;1;0;1;0;0;0;0;1;0;0;0;1;557;24;-26.95774321;-48.96403989
Gaspar;4205902;EEB PROF RUDOLFO GUNTHER;42016924;1;0;1;0;0;0;0;1;0;0;0;1;62;8;-26.99683;-49.03915
Gaspar;4205902;EEB FREI GODOFREDO;42016932;1;0;1;0;0;0;1;0;0;0;0;0;1225;79;-26.92739782;-48.94121622
Gaspar;4205902;EEB PROF VITORIO ANACLETO CARDOSO;42016940;1;0;1;0;0;0;0;1;0;0;0;1;572;27;-26.90568524;-48.93416378
Gaspar;4205902;EEB ARNOLDO AGENOR ZIMMERMANN;42016959;1;0;1;0;0;0;1;1;0;0;0;0;895;58;-26.90021;-49.0047394
Gaspar;4205902;EEB IVO D AQUINO;42016967;1;0;1;0;0;0;1;0;1;0;0;0;616;35;-26.9274133;-48.9659064
Gaspar;4205902;ESCOLA DE EDUCACAO BASICA LUIZ FRANZOI;42016975;1;0;1;0;0;0;0;1;0;0;0;1;441;19;-26.9945831;-48.9122278
Gaspar;4205902;EEB NORMA MONICA SABEL;42016983;1;0;1;0;0;0;0;1;0;0;0;1;648;32;-26.9230425;-48.9601862
Gaspar;4205902;E E B PROFª DOLORES LUZIA DOS SANTOS KRAUSS;42016991;1;0;1;0;0;0;0;1;0;0;0;1;635;34;-26.91585091;-48.98456437
Gaspar;4205902;ESCOLA DE EDUCACAO BASICA ZENAIDE SCHMITT COSTA;42017009;1;0;1;0;0;0;0;1;0;0;0;1;957;42;-26.9398929;-48.9400348
Gaspar;4205902;EEB ERVINO VENTURI;42017017;1;0;1;0;0;0;0;1;0;0;0;1;246;11;-26.94329167;-48.92674167
Indaial;4207502;CEI BOM PASTOR;42017033;1;0;1;0;0;0;1;0;0;0;0;1;227;13;-26.8980441;-49.2354044
Indaial;4207502;UEI ERMINIO LANZNASTER;42017092;1;0;1;0;0;0;1;0;0;0;0;1;371;24;-26.89469901;-49.24944084
Apiúna;4201257;ESCOLA INFANTIL ELI TEREZINHA COELHO STAHNKE;42017114;1;0;1;0;0;0;1;1;0;0;0;1;183;7;-27.02743167;-49.38238167
Indaial;4207502;EBM ARAPONGAS;42017270;1;0;1;0;0;0;0;1;0;0;0;1;235;20;-26.8811775;-49.285976
Indaial;4207502;EBM ENCANO CENTRAL;42017300;2;0;1;0;0;0;0;1;0;0;0;1;61;9;-26.9448809;-49.1814201
Indaial;4207502;EEF ENCANO DO NORTE;42017319;1;0;1;0;0;0;0;0;1;0;0;0;179;17;-26.8705436;-49.201278
Indaial;4207502;UEI CARIJOS;42017467;1;0;1;0;0;0;0;1;0;0;0;1;84;6;-26.88693892;-49.22774179
Indaial;4207502;EBM TANCREDO DE ALMEIDA NEVES;42017475;1;0;1;0;0;0;1;0;0;0;0;1;521;42;-26.90885746;-49.23452323
Apiúna;4201257;EI EDEGAR BRANDES;42017521;2;0;1;0;0;0;1;1;0;0;0;1;76;5;-27.04941;-49.38787333
Apiúna;4201257;EI PADRE AGUSTINHO VORGERD;42017580;2;0;1;0;0;0;0;1;0;0;0;1;48;5;-27.08468;-49.44799
Indaial;4207502;EEB FREDERICO HARDT;42017653;1;0;1;0;0;0;1;1;0;0;0;1;1048;52;-26.90233307;-49.23973438
Indaial;4207502;EEB GUSTAVO BARROSO;42017661;1;0;1;0;0;0;1;0;0;0;0;1;503;39;-26.94794721;-49.28502843
Indaial;4207502;EEB PREF GERMANO BRANDES JR;42017670;1;0;1;0;0;0;1;0;0;0;0;1;937;67;-26.89193466;-49.24622546
Indaial;4207502;EEF PREF MARCUS RAUH;42017688;1;0;1;0;0;0;1;0;0;0;0;1;392;28;-26.92047567;-49.22749744
Indaial;4207502;EEF PROF FLORENTINO VETTER;42017696;1;0;1;0;0;0;0;1;0;0;0;1;253;25;-26.89264717;-49.19045762
Indaial;4207502;EEB RAULINO HORN;42017700;1;0;1;0;0;0;0;1;0;0;0;0;962;50;-26.8932222;-49.2356184
Apiúna;4201257;EI CAPELA SAO PEDRO;42017785;2;0;1;0;0;0;0;1;0;0;0;1;86;8;-27.074195;-49.42325667
Apiúna;4201257;EEB SAO JOAO BOSCO;42017947;1;0;1;0;0;0;1;0;0;0;0;1;432;36;-27.03719028;-49.38978852
Rodeio;4215109;CENTRO DE EDUCACAO INFANTIL GOVERNADOR HERIBERTO HULSE;42017955;1;0;1;0;0;0;1;0;0;0;0;1;163;10;-26.84758726;-49.32382916
Rodeio;4215109;CENTRO DE EDUCACAO INFANTIL PEQUENO POLEGAR;42017998;1;0;1;0;0;0;1;0;0;0;0;1;103;10;-26.84753971;-49.32395852
Rodeio;4215109;EEF SEN FRANCISCO BENJAMIN GALLOTTI;42018021;1;0;1;0;0;0;0;0;1;0;0;0;209;18;-26.8467622;-49.3260471
Rodeio;4215109;ESCOLA BASICA MUNICIPAL SAO FRANCISCO;42018129;1;0;1;0;0;0;1;0;0;0;0;1;138;12;-26.9020754;-49.35935936
Rodeio;4215109;ESCOLA BASICA MUNICIPAL RODEIO TRINTA E DOIS;42018137;1;0;1;0;0;0;1;0;0;0;0;0;129;13;-26.8654398;-49.3321994
Rodeio;4215109;EEB OSVALDO CRUZ;42018153;1;0;1;0;0;0;1;0;0;0;0;0;298;41;-26.9272496;-49.3711712
Ascurra;4201703;PRE ESCOLAR PEQUENO PRINCIPE;42018188;1;0;1;0;0;0;1;0;0;0;0;1;102;10;-26.96641659;-49.36562211
Ascurra;4201703;EEB DOMINGOS SAVIO;42018307;1;0;1;0;0;0;1;0;0;0;0;0;601;43;-26.9584138;-49.3781256
Ascurra;4201703;COLEGIO SAO PAULO;42018315;1;0;1;0;0;0;1;0;0;0;0;1;382;22;-26.95566154;-49.3766755
Ascurra;4201703;EEB DEP ABEL AVILA DOS SANTOS;42018323;1;0;1;0;0;0;1;0;1;0;0;1;441;28;-26.9653446;-49.3635279
Ascurra;4201703;ESCOLA MUNICIPAL TENENTE CORONEL AMARO MEDEIROS DE VASCONCELOS;42018331;1;0;1;0;0;0;1;0;0;0;0;1;210;19;-26.94702567;-49.38697206
Timbó;4218202;UNIDADE PRE ESCOLAR CHAPEUZINHO VERMELHO;42018340;1;0;1;0;0;0;0;1;0;0;0;1;69;9;-26.81763954;-49.25357914
Timbó;4218202;UNIDADE PRE ESCOLAR ALECRIM;42018358;1;0;1;0;0;0;0;1;0;0;0;1;43;8;-26.7986195;-49.2994678
Timbó;4218202;UNIDADE PRE ESCOLAR AMOR PERFEITO;42018366;1;0;1;0;0;0;0;1;0;0;0;1;108;11;-26.83380378;-49.26034474
Timbó;4218202;NUCLEO DE EDUCACAO INFANTIL BEIJA-FLOR;42018382;1;0;1;0;1;0;0;1;0;0;0;1;91;11;-26.81933041;-49.27861776
Timbó;4218202;UNIDADE PRE ESCOLAR CINDERELA;42018390;1;0;1;0;0;0;0;1;0;0;0;1;61;9;-26.82610609;-49.26587767
Timbó;4218202;UNIDADE PRE ESCOLAR GIRASSOL;42018404;1;0;1;0;0;0;0;1;0;0;0;1;76;8;-26.84006286;-49.24968506
Timbó;4218202;UNIDADE PRE ESCOLAR JASMIM;42018412;1;0;1;0;0;0;0;1;0;0;0;1;90;7;-26.8143159;-49.283902
Timbó;4218202;UNIDADE PRE ESCOLAR PEQUENO PRINCIPE;42018439;1;0;1;0;0;0;0;1;0;0;0;1;150;12;-26.85878333;-49.27875833
Timbó;4218202;UNIDADE PRE ESCOLAR PRIMAVERA;42018455;1;0;1;0;0;0;0;1;0;0;0;1;123;9;-26.81249455;-49.26687176
Timbó;4218202;UNIDADE PRE ESCOLAR VIOLETA;42018463;1;0;1;0;0;0;0;1;0;0;0;1;33;8;-26.82753596;-49.29597029
Timbó;4218202;UNIDADE PRE ESCOLAR PINGUINHO DE GENTE;42018471;1;0;1;0;0;0;0;1;0;0;0;1;97;10;-26.84278878;-49.27729978
Timbó;4218202;EEF CLARA DONNER;42018480;1;0;1;0;0;0;1;0;1;0;0;0;171;17;-26.82499734;-49.31298785
Timbó;4218202;EEB PROF JULIO SCHEIDEMANTEL;42018498;1;0;1;0;0;0;1;0;0;0;0;1;1077;68;-26.83441164;-49.26040833
Timbó;4218202;ESCOLA MUNICIPAL ERWIN PRADE;42018501;1;0;1;0;0;0;0;1;0;0;0;1;542;41;-26.81567456;-49.25103994
Timbó;4218202;EEF POLIDORO SANTIAGO;42018510;1;0;1;0;0;0;1;1;0;0;0;0;266;23;-26.824875;-49.2696314
Timbó;4218202;EEB PROF JUVENAL CARDOSO ZANELLA;42018528;1;0;1;0;0;0;1;0;1;0;0;1;293;24;-26.8113873;-49.2805631
Timbó;4218202;EEF PROF EMIR ROPELATO;42018536;1;0;1;0;0;0;1;1;0;0;0;1;420;31;-26.8076593;-49.268238
Timbó;4218202;ESCOLA MUNICIPAL PADRE MARTINHO STEIN;42018544;1;0;1;0;0;0;0;1;0;0;0;1;504;44;-26.82911059;-49.28717623
Timbó;4218202;ESCOLA MUNICIPAL PROF NESTOR MARGARIDA;42018552;1;0;1;0;0;0;0;1;0;0;0;1;597;47;-26.85878;-49.27883
Timbó;4218202;ESCOLA MUNICIPAL MAURICIO GERMER;42018595;1;0;1;0;0;0;1;1;0;0;0;1;460;44;-26.837075;-49.2511747
Timbó;4218202;ESCOLA MUNICIPAL SAO ROQUE;42018609;2;0;1;0;0;0;1;1;0;0;0;1;214;21;-26.78660978;-49.24290233
Timbó;4218202;ESCOLA MUNICIPAL TIROLESES;42018641;1;0;1;0;0;0;0;1;0;0;0;1;257;24;-26.7987339;-49.29936706
Timbó;4218202;EEB RUY BARBOSA;42018650;1;0;1;0;0;0;1;0;0;0;0;1;666;50;-26.8216254;-49.2799193
Timbó;4218202;EEF HUGO ROEPKE;42018668;1;0;1;0;0;0;1;0;0;0;0;0;325;20;-26.8424048;-49.2749485
Rio dos Cedros;4214706;CEI ISABEL LONGO;42018722;1;0;1;0;0;0;1;1;0;0;0;1;253;15;-26.74026973;-49.27053478
Rio dos Cedros;4214706;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PREFEITO JOAO FLORIANI;42018757;2;0;1;0;0;0;0;1;0;0;0;1;256;14;-26.64379455;-49.33505481
Rio dos Cedros;4214706;ESC MUN EXPEDICIONARIO SERVINO MENGARDA;42018765;2;0;1;0;0;0;1;1;0;0;0;1;897;32;-26.7084182;-49.2696431
Rio dos Cedros;4214706;EEB PROF GIOVANI TRENTINI;42019095;1;0;1;0;0;0;1;0;0;0;0;1;535;39;-26.7438871;-49.2757916
Benedito Novo;4202206;CEI MADRE MARIA AVOSANI;42019117;1;0;1;0;0;0;1;1;0;0;0;1;13;2;-26.729575;-49.42025333
Doutor Pedrinho;4205159;CENTRO DE ED INF FREI BRUNO LINDEN;42019141;1;0;1;0;0;0;1;0;0;0;0;1;63;4;-26.71644971;-49.48317046
Doutor Pedrinho;4205159;UNID DE EDUC INF CHAPEUZINHO VERMELHO;42019168;1;0;1;0;0;0;1;0;0;0;0;1;34;3;-26.75747255;-49.47151082
Benedito Novo;4202206;EEB LEOPOLDO KOPROWSKI;42019214;1;0;1;0;0;0;1;0;0;0;0;1;282;19;-26.7785153;-49.409586
Benedito Novo;4202206;EEB TERCILIO LONGO;42019222;1;0;1;0;0;0;1;0;0;0;0;0;264;23;-26.7296628;-49.4196928
Benedito Novo;4202206;EI RIBEIRAO DOS RUSSOS;42019290;1;0;1;0;0;0;0;1;0;0;0;1;31;6;-26.82153;-49.37434
Doutor Pedrinho;4205159;NUCLEO EDUC FRITZ DONNER;42019451;1;0;1;0;0;0;1;0;0;0;0;1;274;15;-26.7557367;-49.4568277
Benedito Novo;4202206;EI SANTA ROSA;42019605;1;0;1;0;0;0;1;0;0;0;0;1;14;5;-26.79967333;-49.34875
Benedito Novo;4202206;EEB TEOFILO NOLASCO DE ALMEIDA;42019630;1;0;1;0;0;0;1;0;0;0;0;0;760;44;-26.7849788;-49.3646878
Doutor Pedrinho;4205159;EEB FREI LUCINIO KORTE;42019648;1;0;1;0;0;0;1;0;1;0;0;0;278;19;-26.717319;-49.4828166
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL ADOLFO ARTMANN;42019664;1;0;1;0;0;0;1;0;0;0;0;1;146;7;-26.26411;-48.84326
Joinville;4209102;CEI JORGE LUIZ VANDERWEGEN;42019672;1;0;1;0;0;0;1;0;0;0;0;1;211;12;;
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL MIOSOTIS;42019680;1;0;1;0;0;0;1;0;0;0;0;1;119;9;;
Joinville;4209102;CEI PROFESSORA HERONDINA DA SILVA VIEIRA;42019699;1;0;1;0;0;0;1;0;1;0;0;1;262;12;-26.34295;-48.85346
Joinville;4209102;CEI LUIZA MARIA VEIGA;42019702;1;0;1;0;0;0;1;0;0;0;0;1;90;11;-26.3225;-48.82979
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL ESPINHEIROS;42019710;1;0;1;0;0;0;1;0;0;0;0;1;418;22;;
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL ITAUM;42019729;1;0;1;0;0;0;1;0;0;0;0;1;267;15;-26.32749;-48.84404
Joinville;4209102;CEI VICEPREFEITO IVAN RODRIGUES;42019737;1;0;1;0;0;0;1;0;0;0;0;1;136;7;-26.27024;-48.82633
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL MORRO DO MEIO;42019745;1;0;1;0;0;0;1;0;0;0;0;1;105;9;;
Joinville;4209102;CEI DOCE INFANCIA;42019753;1;0;1;0;0;0;1;0;0;0;0;1;165;9;-26.33329;-48.86779
Joinville;4209102;CEI PONTE SERRADA;42019761;1;0;1;0;0;0;1;0;0;0;0;1;145;11;-26.27236;-48.80192
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL ESPACO ENCANTADO;42019770;1;0;1;0;0;0;1;0;0;0;0;1;221;10;-26.31275;-48.84016
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL ESTRELINHA BRILHANTE;42019788;1;0;1;0;0;0;1;0;0;0;0;1;294;7;-26.34077;-48.8134
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL BOTAOZINHO DE ROSA;42019796;1;0;1;0;0;0;1;0;0;0;0;1;137;5;-26.32426;-48.82877
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL BRANCA DE NEVE;42019800;1;0;1;0;0;0;1;0;0;0;0;1;286;14;-26.2681;-48.87348
Joinville;4209102;CEI CACHINHOS DE OURO;42019818;1;0;1;0;0;0;1;0;0;0;0;1;497;23;-26.20349;-48.90964
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL LIRIO DO CAMPO;42019826;1;0;1;0;0;0;1;0;0;0;0;1;195;7;-26.31898;-48.81558
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL PETER PAN;42019834;1;0;1;0;0;0;1;0;0;0;0;1;151;5;-26.29001;-48.87024
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL RAIO DE SOL;42019842;1;0;1;0;0;0;1;0;0;0;0;1;359;15;-26.28416;-48.89864
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL SEMENTINHA;42019850;1;0;1;0;0;0;1;0;0;0;0;1;229;9;-26.27196;-48.81295
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL ZE CARIOCA;42019869;1;0;1;0;0;0;1;0;0;0;0;1;117;7;-26.33045;-48.83642
Joinville;4209102;ESCOLA MUNICIPAL PROFESSOR OSWALDO CABRAL;42019877;1;0;1;0;0;0;1;0;0;0;0;1;773;33;-26.34027;-48.82377
Joinville;4209102;ESCOLA MUNICIPAL DOUTOR ABDON BAPTISTA;42019885;1;0;1;0;0;0;1;0;0;0;0;1;780;29;-26.34579;-48.83404
Joinville;4209102;ESCOLA MUNICIPAL PREFEITO MAX COLIN;42019893;1;0;1;0;0;0;1;0;0;0;0;1;831;33;-26.28311;-48.81974
Joinville;4209102;ESCOLA MUNICIPAL JOAO COSTA;42019907;1;0;1;0;0;0;1;0;0;0;0;1;959;34;-26.34056;-48.81523
Joinville;4209102;ESCOLA MUNICIPAL DEPUTADO LAURO CARNEIRO DE LOYOLA;42019915;1;0;1;0;0;0;1;1;0;0;0;1;574;24;-26.35663;-48.84252
Joinville;4209102;ESCOLA MUNICIPAL DOM JAIME DE BARROS CAMARA;42019923;1;0;1;0;0;0;1;0;0;0;0;1;862;28;-26.27674;-48.80399
Joinville;4209102;ESCOLA MUNICIPAL GOVERNADOR HERIBERTO HULSE;42019931;1;0;1;0;0;0;1;0;0;0;0;1;427;18;-26.30654;-48.82759
Joinville;4209102;ESCOLA MUNICIPAL PASTOR HANS MULLER;42019940;1;0;1;0;0;0;1;0;0;0;0;1;1019;34;-26.29031;-48.8703
Joinville;4209102;ESCOLA MUNICIPAL PRESIDENTE CASTELLO BRANCO;42019958;1;0;1;0;0;0;1;0;0;0;0;1;1542;50;-26.29894;-48.81645
Joinville;4209102;ESCOLA MUNICIPAL PROF ADA SANTANNA DA SILVEIRA;42019966;1;0;1;0;0;0;1;1;0;0;0;1;1197;40;;
Joinville;4209102;ESCOLA MUNICIPAL PROFESSORA LAURA ANDRADE;42019974;1;0;1;0;0;0;1;0;0;0;0;1;991;44;-26.26272;-48.81301
Joinville;4209102;ESCOLA MUNICIPAL PROFESSORA ANNA MARIA HARGER;42019982;1;0;1;0;0;0;1;0;0;0;0;1;1089;43;-26.32314;-48.83208
Joinville;4209102;E M PROF VIRGINIA SOARES;42019990;1;0;1;0;0;0;1;0;0;0;0;1;844;31;-26.34202;-48.8519
Joinville;4209102;ESCOLA MUNICIPAL PROF EDGAR MONTEIRO CASTANHEIRA;42020000;1;0;1;0;0;0;1;0;0;0;0;1;1015;41;-26.31774;-48.81292
Joinville;4209102;ESCOLA MUNICIPAL PROFESSOR ORESTES GUIMARAES;42020018;1;0;1;0;0;0;1;0;0;0;0;1;1069;38;-26.36062;-48.82501
Joinville;4209102;ESCOLA MUNICIPAL PADRE VALENTE SIMIONI;42020026;1;0;1;0;0;0;1;0;0;0;0;1;1054;34;-26.27275;-48.81235
Joinville;4209102;ESCOLA MUNICIPAL VALENTIM JOAO DA ROCHA;42020034;1;0;1;0;0;0;1;0;0;0;0;1;1070;39;-26.28712;-48.90318
Joinville;4209102;ESCOLA MUNICIPAL ANITA GARIBALDI;42020042;1;0;1;0;0;0;1;0;0;0;0;1;391;17;-26.32202;-48.85814
Joinville;4209102;ESCOLA MUNICIPAL JOAO DE OLIVEIRA;42020050;1;0;1;0;0;0;1;0;0;0;0;1;870;32;;
Joinville;4209102;ESCOLA MUNICIPAL PAUL HARRIS;42020069;1;0;1;0;0;0;1;0;0;0;0;1;597;24;-26.31949;-48.87446
Joinville;4209102;ESCOLA MUNICIPAL PROFESSORA ELIZABETH VON DREIFUSS;42020077;1;0;1;0;0;0;1;0;0;0;0;1;787;34;-26.33668;-48.90728
Joinville;4209102;ESCOLA MUNICIPAL PROF LACY LUIZA DA CRUZ FLORES;42020085;1;0;1;0;0;0;0;1;0;0;0;1;1170;35;-26.38222;-48.82218
Joinville;4209102;ESCOLA MUNICIPAL PROFESSOR ALUIZIUS SEHNEM;42020093;1;0;1;0;0;0;1;0;0;0;0;1;416;19;-26.29006;-48.77511
Joinville;4209102;ESCOLA MUNICIPAL PROFESSOR BERNARDO TANK;42020107;1;0;1;0;0;0;1;0;0;0;0;1;687;28;;
Joinville;4209102;ESCOLA MUNICIPAL PREFEITO EMILIO STOCK JUNIOR;42020115;2;0;1;0;0;0;0;0;1;0;0;1;42;5;;
Joinville;4209102;ESCOLA MUNICIPAL PRES ARTHUR DA COSTA E SILVA;42020123;1;0;1;0;0;0;1;0;0;0;0;1;354;12;-26.16328;-48.90364
Joinville;4209102;ESCOLA MUNICIPAL PROFESSOR JOSE MOTTA PIRES;42020131;1;0;1;0;0;0;1;0;0;0;0;1;119;8;-26.35156;-48.85922
Joinville;4209102;ESCOLA MUNICIPAL PROF ISABEL SILVEIRA MACHADO;42020140;1;0;1;0;0;0;0;1;0;0;0;1;203;12;-26.22463;-48.80839
Joinville;4209102;ESCOLA MUNICIPAL PROFESSORA SENHORINHA SOARES;42020158;2;0;1;0;0;0;0;1;0;0;0;1;121;10;;
Joinville;4209102;ESCOLA MUNICIPAL PROFESSOR JULIO MACHADO DA LUZ;42020166;1;0;1;0;1;0;1;0;0;0;0;1;222;11;;
Joinville;4209102;ESCOLA MUNICIPAL PROF REINALDO PEDRO DE FRANCA;42020174;2;0;1;0;0;0;1;0;0;0;0;1;174;9;;
Joinville;4209102;ESCOLA MUNICIPAL PROFESSOR FRANCISCO RIEPER;42020182;2;0;1;0;0;0;1;0;0;0;0;1;103;9;;
Joinville;4209102;ESCOLA MUNICIPAL VEREADOR HUBERT HUBENER;42020204;2;0;1;0;0;0;1;0;0;0;0;1;107;6;;
Joinville;4209102;ESCOLA MUNICIPAL ANABURGO;42020220;1;0;1;0;0;0;0;1;0;0;0;1;450;24;;
Joinville;4209102;ESCOLA MUNICIPAL CORONEL ALIRE CARNEIRO;42020239;2;0;1;0;0;0;1;1;0;0;0;1;119;6;;
Joinville;4209102;ESCOLA MUNICIPAL FRITZ BENKENDORF;42020255;2;0;1;0;0;0;1;0;0;0;0;1;99;8;;
Joinville;4209102;ESCOLA MUNICIPAL PROFESSOR HONORIO SALDO;42020271;2;0;1;0;0;0;0;1;0;0;0;1;155;12;;
Joinville;4209102;ESCOLA MUNICIPAL EUGENIO KLUG;42020301;2;0;1;0;0;0;1;0;0;0;0;1;176;13;;
Joinville;4209102;ESCOLA MUNICIPAL NOVE DE MARCO;42020310;1;0;1;0;0;0;1;1;0;0;0;1;86;8;-26.38112;-48.84114
Joinville;4209102;ESCOLA MUNICIPAL HERMANN MULLER;42020328;2;0;1;0;0;0;1;0;0;0;0;1;63;4;-26.13669;-48.8933
Schroeder;4217402;ESCOLA MUNICIPAL RUI BARBOSA;42020344;1;0;1;0;0;0;0;1;0;0;0;1;93;9;-26.35084405;-49.12626802
Joinville;4209102;ESCOLA MUNICIPAL SETE DE SETEMBRO;42020352;2;0;1;0;0;0;0;1;0;0;0;1;27;3;;
Joinville;4209102;EEB ENG ANNES GUALBERTO;42020360;1;0;1;0;0;0;1;0;0;0;0;0;891;56;-26.2702631;-48.825738
Joinville;4209102;EEB PLACIDO OLIMPIO DE OLIVEIRA;42020387;1;0;1;0;0;0;1;0;0;0;0;1;501;41;;
Joinville;4209102;EEB DR TUFI DIPPE;42020395;1;0;1;0;0;0;1;0;0;0;0;0;1088;66;-26.2756974;-48.8119395
Joinville;4209102;EEB DR GEORG KELLER;42020425;1;0;1;0;0;0;1;0;0;0;0;0;923;67;-26.26756596;-48.80486237
Joinville;4209102;EEB PROF GERMANO TIMM;42020433;1;0;1;0;0;0;1;0;0;0;0;1;640;43;-26.2949741;-48.8448614
Joinville;4209102;EEB DR PAULO MEDEIROS;42020441;1;0;1;0;0;0;1;0;0;0;0;0;965;53;-26.3205898;-48.8039037
Joinville;4209102;EEB PROF JOAO ROCHA;42020468;1;0;1;0;0;0;1;0;0;0;0;0;1162;66;-26.2434165;-48.8117469
